GyX 1,GyY 1,GyZ 1,AcX 1,AcY 1,AcZ 1,GyX 2,GyY 2,GyZ 2,AcX 2,AcY 2,AcZ 2,activity
-2,4,3,-8.407519341,1.579101563,4.78515625,-12,-16,-20,-9.177929878,1.435546875,3.08164072,4
5,5,2,-9.331054688,1.291992188,4.718163967,6,-20,-24,-9.823925972,0.971386731,3.110351563,4
14,6,0,-10.18759823,0.789550781,4.469336033,28,-21,-27,-10.20673847,0.727343738,3.115136862,4
20,7,-3,-10.67568398,0.454589844,4.196582317,45,-19,-28,-10.3885746,0.976171911,3.172558546,4
27,7,-8,-10.57519531,-0.143554688,3.665429831,40,-15,-26,-10.3024416,1.392480493,3.493164063,4
35,7,-12,-10.32636738,-0.301464856,3.148632765,17,-10,-20,-9.957910538,1.502539039,3.914258003,4
36,6,-13,-9.996191978,-0.325390637,2.756250143,-12,-4,-12,-9.393261909,1.038378954,4.105664253,4
32,5,-11,-9.785644531,-0.521582067,2.49785161,-36,0,-5,-9.005663872,0.177050784,4.340137005,4
25,4,-7,-9.847851753,-0.846972644,2.31601572,-47,2,0,-8.981738091,-0.636425793,4.789941311,4
20,3,-2,-10.3550787,-1.244140625,2.196386814,-46,2,4,-9.307128906,-1.167578101,5.172753811,4
17,3,3,-11.0680666,-1.746582031,2.062402487,-38,2,9,-9.823925972,-1.459472656,5.435937405,4
16,3,10,-11.65185547,-2.158105612,1.961914063,-27,1,14,-10.28808594,-1.53603518,5.713476658,4
17,5,16,-11.88154316,-2.440429688,1.842285156,-17,0,20,-10.44121075,-1.478613257,5.876172066,4
16,8,18,-11.64707088,-2.612695456,1.650878906,-10,-2,25,-10.21630859,-1.512109399,5.770898342,4
13,11,17,-10.96757793,-2.564843893,1.483398438,-2,-3,28,-9.704297066,-1.54082036,5.53164053,4
9,14,12,-9.948340416,-2.445214987,1.34941411,3,-3,29,-9.029589653,-1.569531322,5.263671875,4
6,17,6,-9.043945313,-2.47871089,1.320703149,8,-2,27,-8.211328506,-1.492968798,4.966992378,4
6,18,0,-8.29746151,-2.49785161,1.411621094,10,0,24,-7.388281345,-1.33984375,4.699023724,4
9,17,-7,-7.684961319,-2.483496189,1.502539039,9,3,21,-6.617871284,-1.071874976,4.493261814,4
14,15,-13,-7.220800877,-2.445214987,1.53603518,3,6,18,-6.072363377,-0.756054699,4.397558689,4
19,11,-17,-6.976758003,-2.282519579,1.53603518,-2,9,14,-5.785254002,-0.602929711,4.397558689,4
21,7,-19,-6.890625,-1.966699243,1.516894579,-6,11,11,-5.756543159,-0.445019543,4.483691692,4
16,3,-19,-6.914550781,-1.612597704,1.559960961,-6,11,9,-5.900097847,-0.291894525,4.531543255,4
6,0,-17,-7.086816311,-1.301562548,1.636523485,-3,11,7,-6.168066502,-0.110058598,4.541113377,4
-7,-3,-13,-7.412207127,-1.16279304,1.73701179,0,11,7,-6.579589844,0.05263672,4.636816502,4
-21,-6,-9,-7.876367569,-1.186718822,1.808789134,2,10,8,-7.120312691,0.229687512,4.828222752,4
-33,-8,-6,-8.359667778,-1.191503882,1.894921899,1,9,11,-7.622754097,0.325390637,5.038769722,4
-45,-9,-4,-8.670702934,-1.15322268,1.909277439,-3,8,14,-8.019922256,0.325390637,5.244531155,4
-55,-8,-3,-8.785547256,-1.215429664,1.861425877,-9,7,17,-8.426660538,0.081347659,5.364160061,4
-59,-6,-4,-8.972167969,-1.430761695,1.92363286,-15,5,17,-8.8046875,-0.282324225,5.421582222,4
-55,-2,-6,-9.393261909,-1.746582031,2.182031393,-18,3,15,-9.235351563,-0.732128918,5.464648724,4
-42,1,-8,-10.06318378,-2.052832127,2.450000048,-16,0,11,-9.670801163,-1.16279304,5.493359566,4
-22,6,-11,-10.73310566,-2.201171875,2.684472799,-10,-2,5,-9.991406441,-1.54082036,5.483788967,4
0,10,-13,-11.1015625,-2.143749952,2.832812548,0,-5,-1,-10.17324257,-1.741796851,5.445508003,4
17,13,-15,-11.00585938,-1.875781298,2.87109375,10,-8,-9,-10.05839825,-1.832714915,5.268456936,4
27,15,-16,-10.62783241,-1.53125,2.818457127,21,-10,-17,-9.780859947,-1.866210938,4.99570322,4
29,17,-18,-10.10146523,-1.186718822,2.746679783,29,-12,-22,-9.493750572,-1.713086009,4.756445408,4
26,18,-18,-9.517676353,-1.009667993,2.684472799,34,-13,-27,-9.1875,-1.617382884,4.598535061,4
22,18,-18,-8.957812309,-1.000097632,2.622265577,35,-13,-31,-8.8046875,-1.488183618,4.517187595,4
20,17,-17,-8.493652344,-1.119726539,2.521777391,32,-13,-34,-8.436230659,-1.306347728,4.378417969,4
22,15,-16,-8.206542969,-1.277636766,2.354296923,27,-12,-36,-8.067773819,-1.086230516,4.215722561,4
25,13,-14,-8.10605526,-1.382910132,2.201171875,20,-10,-37,-7.742383003,-0.995312512,4.062597752,4
29,11,-13,-8.182617188,-1.421191454,2.091113329,14,-7,-38,-7.536621094,-0.904394567,3.976464987,4
30,8,-11,-8.412304878,-1.406835914,1.985839844,9,-4,-39,-7.445703506,-0.765625,3.971679688,4
28,5,-8,-8.708984375,-1.363769531,1.890136719,4,-1,-40,-7.440917969,-0.636425793,4.033886909,4
22,2,-5,-8.967383385,-1.33984375,1.784863353,3,0,-40,-7.574902534,-0.913964868,4.292285442,4
13,0,-2,-9.216211319,-1.382910132,1.660449266,10,0,-42,-7.68974638,-1.071874976,4.670312405,4
5,-2,0,-9.326270103,-1.53125,1.502539039,18,-1,-42,-7.661035538,-0.913964868,4.9765625,4
0,-3,1,-9.292773247,-1.746582031,1.33984375,23,-1,-41,-7.613183975,-0.837402344,5.215820313,4
-3,-4,3,-9.158789635,-1.981054783,1.172363281,28,-2,-40,-7.546191692,-0.856543005,5.34023428,4
-2,-3,3,-9.020019531,-2.205957174,1.057519555,31,-3,-38,-7.431347847,-0.832617223,5.311523438,4
3,-2,3,-8.809473038,-2.320800781,1.009667993,34,-3,-36,-7.30693388,-0.851757824,5.220605373,4
10,-1,3,-8.632422447,-2.359081984,1.009667993,35,-3,-33,-7.187304974,-0.794335961,5.129687786,4
17,0,3,-8.508008003,-2.383007765,1.014453173,35,-3,-30,-7.096386909,-0.708203137,5.005273342,4
23,2,3,-8.4745121,-2.368652344,1.052734375,32,-2,-26,-7.06289053,-0.655566394,4.890429974,4
27,3,4,-8.460156441,-2.31601572,1.172363281,30,-2,-22,-7.067676067,-0.622070313,4.80429697,4
31,3,5,-8.493652344,-2.234668016,1.33984375,28,0,-18,-7.120312691,-0.588574231,4.761230469,4
32,3,6,-8.675488472,-2.172461033,1.507324219,26,1,-14,-7.239941597,-0.521582067,4.799511909,4
33,1,7,-8.943457603,-2.129394531,1.655664086,24,4,-9,-7.378711224,-0.488085955,4.890429974,4
34,0,9,-9.206641197,-2.10546875,1.775292993,22,6,-5,-7.469629288,-0.531152368,5.005273342,4
36,-2,11,-9.398047447,-2.076757908,1.856640697,20,9,0,-7.488769531,-0.588574231,5.144042969,4
39,-5,13,-9.608593941,-2.033691406,1.856640697,18,10,3,-7.51748085,-0.674707055,5.364160061,4
42,-10,16,-9.833496094,-1.894921899,1.780078173,13,11,7,-7.67539072,-0.904394567,5.660840034,4
42,-13,18,-10.01054668,-1.603027344,1.626953125,9,10,9,-7.90029335,-1.220214844,5.96709013,4
35,-14,21,-10.04882813,-1.110156298,1.54082036,5,8,10,-8.110839844,-1.607812524,6.206347942,4
20,-14,24,-9.919629097,-0.526367188,1.478613257,3,6,10,-8.263964653,-1.775292993,6.168066502,4
0,-12,27,-9.804785728,-0.038281251,1.402050853,3,5,10,-8.598925591,-1.569531322,5.919238567,4
-19,-7,28,-9.756934166,0.114843756,1.330273509,6,4,13,-9.1875,-1.014453173,5.474218845,4
-27,-1,26,-9.785644531,-0.004785156,1.497753978,8,3,15,-9.857421875,-0.287109375,4.981347561,4
-19,6,22,-9.924414635,-0.181835935,2.057617188,7,2,16,-10.52734375,0.425878912,4.61289072,4
1,12,15,-10.32636738,-0.129199222,2.789746046,0,0,17,-11.02978516,0.856543005,4.392773628,4
26,14,7,-10.70439434,0.3828125,3.340039015,-7,-1,16,-11.27382851,0.942675829,4.105664253,4
41,13,0,-10.77617168,1.225000024,3.608007908,-6,-3,12,-11.11591816,0.823046863,3.703711033,4
42,9,-6,-10.46513653,2.10546875,3.603222609,1,-5,6,-10.7378912,0.937890649,3.210839987,4
29,4,-9,-10.13017559,2.756250143,3.526660204,10,-4,1,-10.34072304,1.167578101,2.780175924,4
9,-1,-10,-9.910058975,3.08164072,3.536230564,16,-3,-2,-9.991406441,1.54082036,2.531347752,4
-13,-7,-9,-9.646875381,3.100781202,3.564941406,17,0,-3,-9.680371284,1.93320322,2.411718845,4
-31,-11,-7,-9.292773247,2.856738329,3.497949362,13,1,-2,-9.374121666,2.162890673,2.296875,4
-42,-14,-5,-8.8573246,2.435644627,3.325683594,7,4,0,-8.938672066,2.215527296,2.143749952,4
-45,-14,-4,-8.388379097,1.947558641,3.095996141,3,6,3,-8.455370903,2.086328268,2.033691406,4
-41,-12,-3,-7.938574314,1.507324219,2.952441454,1,8,7,-7.995996475,1.9140625,1.995410204,4
-32,-10,-3,-7.565332413,1.196289063,2.904589891,3,9,10,-7.637109756,1.813574195,2.014550924,4
-23,-8,-4,-7.316504002,1.033593774,2.904589891,4,9,12,-7.364355564,1.799218774,2.071972609,4
-14,-6,-5,-7.168164253,0.96181643,2.928515673,4,9,14,-7.134667873,1.818359375,2.158105612,4
-8,-5,-7,-7.120312691,0.918750048,2.947656393,1,8,16,-7.010253906,1.837500095,2.239453077,4
-4,-4,-9,-7.139453411,0.923535168,2.942871094,-2,7,16,-6.986328125,1.818359375,2.363867283,4
-2,-4,-11,-7.149023533,0.976171911,2.957226515,-5,5,16,-7.105957031,1.756152391,2.502636671,4
-2,-4,-13,-7.144238472,1.057519555,2.971582174,-6,3,15,-7.268652439,1.607812524,2.560058594,4
-1,-5,-15,-7.29257822,1.186718822,3.019433737,-5,3,14,-7.436132908,1.488183618,2.603125095,4
-1,-5,-16,-7.560546875,1.287207007,3.0625,-3,3,15,-7.584472656,1.430761695,2.784960985,4
0,-5,-15,-7.871582031,1.378125072,3.100781202,-3,3,17,-7.751953125,1.397265673,3.05292964,4
1,-6,-13,-8.307031631,1.492968798,3.134277344,-4,4,18,-8.086914063,1.325488329,3.282617331,4
3,-7,-10,-8.986523628,1.708300829,3.258691549,-6,4,19,-8.737695694,1.282421947,3.526660204,4
