timestamp,action,goal,time_delta,correct,voltage,current,power,cumpower
1542179693.3179824,wipers,wipers,3.146193265914917,True,5.131964683532715,429.5150935649872,2204.2562912197636,2.5367746353149414
1542179696.9183207,cowboy,cowboy,3.5933566093444824,True,5.131964683532715,454.1998505592346,2330.937592335829,2.6866142749786377
1542179700.569702,number7,number7,3.642404079437256,True,5.131964683532715,434.4520568847656,2229.5926126207632,2.836189031600952
1542179704.2584016,cowboy,cowboy,3.6817173957824707,True,5.131964683532715,429.5150935649872,2204.2562912197636,2.98640513420105
1542179708.6783106,numbersix,numbersix,4.401961803436279,True,5.131964683532715,429.5150935649872,2204.2562912197636,3.173704147338867
1542179712.3201253,swing,swing,3.6229050159454346,True,5.131964683532715,424.57813024520874,2178.9199698187645,3.3252651691436768
1542179716.3419905,number7,number7,4.011934280395508,True,5.131964683532715,449.2628872394562,2305.6012709348297,3.491762399673462
1542179720.3577454,cowboy,cowboy,4.002789258956909,True,5.131964683532715,424.57813024520874,2178.9199698187645,3.6590960025787354
1542179723.9992092,wipers,wipers,3.630528688430786,True,5.131964683532715,429.5150935649872,2204.2562912197636,3.8094708919525146
1542179727.6379442,number7,number7,3.6317298412323,True,5.131964683532715,429.5150935649872,2204.2562912197636,3.959885358810425
1542179731.275979,turnclap,turnclap,3.6288223266601562,True,5.131964683532715,429.5150935649872,2204.2562912197636,4.109050750732422
1542179736.188894,turnclap,turnclap,4.905935287475586,True,5.131964683532715,424.57813024520874,2178.9199698187645,4.3138298988342285
1542179740.1314757,sidestep,sidestep,3.923647880554199,True,5.131964683532715,424.57813024520874,2178.9199698187645,4.465411186218262
1542179748.1252787,sidestep,sidestep,7.9798784255981445,True,5.141739845275879,424.57813024520874,2183.0702897145216,4.6165642738342285
1542179751.5164149,swing,swing,3.3801701068878174,True,5.131964683532715,424.57813024520874,2178.9199698187645,4.94627046585083
1542179756.9087627,salute,salute,5.3804686069488525,True,5.141739845275879,424.57813024520874,2183.0702897145216,5.1721086502075195
1542179760.5657384,number7,number7,3.6430137157440186,True,5.131964683532715,424.57813024520874,2178.9199698187645,5.32232141494751
1542179764.2482054,mermaid,mermaid,3.6675100326538086,True,5.131964683532715,419.6411669254303,2153.5836484177653,5.472967624664307
1542179767.9043765,salute,salute,3.639256477355957,True,5.131964683532715,434.4520568847656,2229.5926126207632,5.624425888061523
1542179771.5484076,chicken,chicken,3.6310689449310303,True,5.131964683532715,424.57813024520874,2178.9199698187645,5.774984359741211
1542179775.5682104,salute,salute,4.003400564193726,True,5.131964683532715,424.57813024520874,2178.9199698187645,5.941145896911621
1542179779.2152064,mermaid,mermaid,3.628052234649658,True,5.131964683532715,424.57813024520874,2178.9199698187645,6.090155601501465
1542179782.8596728,swing,swing,3.6318514347076416,True,5.131964683532715,419.6411669254303,2153.5836484177653,6.239009857177734
1542179786.5302296,chicken,chicken,3.653567314147949,True,5.131964683532715,424.57813024520874,2178.9199698187645,6.389158248901367
1542179791.4606624,salute,salute,4.915503978729248,True,5.131964683532715,439.3889904022217,2254.9287810772967,6.595287322998047
1542179796.233358,sidestep,sidestep,4.7517828941345215,True,5.131964683532715,424.57813024520874,2178.9199698187645,6.792983055114746
1542179799.911604,mermaid,mermaid,3.655315399169922,True,5.131964683532715,429.5150935649872,2204.2562912197636,6.943640232086182
1542179803.5890472,wipers,wipers,3.6584861278533936,True,5.131964683532715,419.6411669254303,2153.5836484177653,7.094871997833252
1542179807.265086,wipers,wipers,3.6560897827148438,True,5.131964683532715,419.6411669254303,2153.5836484177653,7.2448506355285645
1542179810.9216993,chicken,chicken,3.638697624206543,True,5.131964683532715,434.4520568847656,2229.5926126207632,7.394283771514893
1542179814.6191463,numbersix,numbersix,3.688504695892334,True,5.131964683532715,419.6411669254303,2153.5836484177653,7.544621467590332
1542179818.347748,swing,swing,3.7146780490875244,True,5.131964683532715,419.6411669254303,2153.5836484177653,7.696531295776367
1542179822.5879803,sidestep,sidestep,4.2262701988220215,True,5.131964683532715,419.6411669254303,2153.5836484177653,7.871099472045898
1542179826.2394958,numbersix,numbersix,3.6315712928771973,True,5.131964683532715,429.5150935649872,2204.2562912197636,8.022068977355957
1542179830.900997,turnclap,turnclap,4.64953351020813,True,5.131964683532715,419.6411669254303,2153.5836484177653,8.214899063110352
1542179834.6513739,numbersix,numbersix,3.738408327102661,True,5.131964683532715,424.57813024520874,2178.9199698187645,8.367820739746094
1542179839.235244,cowboy,cowboy,4.560932159423828,True,5.131964683532715,429.5150935649872,2204.2562912197636,8.556316375732422
1542179843.685721,turnclap,turnclap,4.431567192077637,True,5.131964683532715,439.3889904022217,2254.9287810772967,8.740716934204102
1542179847.350398,mermaid,mermaid,3.654705286026001,True,5.131964683532715,424.57813024520874,2178.9199698187645,8.889754295349121
1542179851.0638168,chicken,chicken,3.692506790161133,True,5.131964683532715,424.57813024520874,2178.9199698187645,9.042243957519531
