timestamp,action,goal,time_delta,correct,voltage,current,power,cumpower
1542177446.951312,numbersix,numbersix,2.5320255756378174,True,5.131964683532715,429.5150935649872,2204.2562912197636,2.451552391052246
1542177450.874802,sidestep,sidestep,3.915496349334717,True,5.131964683532715,444.3259537220001,2280.2651024782963,2.6171069145202637
1542177455.2683504,mermaid,mermaid,4.381584167480469,True,5.131964683532715,424.57813024520874,2178.9199698187645,2.800816535949707
1542177459.7454858,wipers,wipers,4.452205181121826,True,5.131964683532715,429.5150935649872,2204.2562912197636,2.988511800765991
1542177463.4076037,chicken,chicken,3.6371870040893555,True,5.122189521789551,424.57813024520874,2174.7696499230074,3.1388938426971436
1542177467.063001,cowboy,cowboy,3.6274735927581787,True,5.131964683532715,419.6411669254303,2153.5836484177653,3.288982629776001
1542177471.2624743,turnclap,turnclap,4.160577774047852,True,5.122189521789551,414.70423340797424,2124.1936790040936,3.4621105194091797
1542177475.3857036,swing,swing,4.092037677764893,True,5.131964683532715,444.3259537220001,2280.2651024782963,3.6323647499084473
1542177480.8103976,wipers,wipers,5.398618698120117,True,5.131964683532715,429.5150935649872,2204.2562912197636,3.8592193126678467
1542177484.4614737,cowboy,cowboy,3.6420867443084717,True,5.131964683532715,424.57813024520874,2178.9199698187645,4.009387016296387
1542177489.319949,turnclap,turnclap,4.833543539047241,True,5.131964683532715,424.57813024520874,2178.9199698187645,4.213747501373291
1542177492.9638178,swing,swing,3.6079659461975098,True,5.131964683532715,434.4520568847656,2229.5926126207632,4.363186836242676
1542177496.642958,numbersix,numbersix,3.649254322052002,True,5.131964683532715,419.6411669254303,2153.5836484177653,4.5123395919799805
1542177500.6270597,number7,number7,3.953117609024048,True,5.131964683532715,434.4520568847656,2229.5926126207632,4.6794633865356445
1542177504.2717998,cowboy,cowboy,3.60385799407959,True,5.131964683532715,424.57813024520874,2178.9199698187645,4.829301834106445
1542177508.6639197,number7,number7,4.259146451950073,True,5.131964683532715,439.3889904022217,2254.9287810772967,5.01209831237793
1542177534.5348644,sidestep,sidestep,25.835914850234985,True,5.131964683532715,419.6411669254303,2153.5836484177653,6.140743255615234
1542177552.6548314,wipers,wipers,18.09083867073059,True,5.131964683532715,419.6411669254303,2153.5836484177653,6.925375461578369
1542177567.10018,swing,swing,14.414869785308838,True,5.122189521789551,419.6411669254303,2149.4815881369786,7.548819541931152
1542177571.024648,numbersix,numbersix,3.8959062099456787,True,5.131964683532715,424.57813024520874,2178.9199698187645,7.710012912750244
1542177574.6757474,mermaid,mermaid,3.6242682933807373,True,5.131964683532715,419.6411669254303,2153.5836484177653,7.8589863777160645
1542177578.360827,swing,swing,3.659086227416992,True,5.122189521789551,414.70423340797424,2124.1936790040936,8.00809383392334
1542177581.9942956,salute,salute,3.6195199489593506,True,5.131964683532715,419.6411669254303,2153.5836484177653,8.157346725463867
1542177586.9076908,number7,number7,4.893455743789673,True,5.131964683532715,424.57813024520874,2178.9199698187645,8.360624313354492
1542177591.7796085,chicken,chicken,4.84301233291626,True,5.131964683532715,419.6411669254303,2153.5836484177653,8.562211990356445
1542177595.4632206,mermaid,mermaid,3.6397266387939453,True,5.122189521789551,419.6411669254303,2149.4815881369786,8.709922790527344
1542177599.0789015,turnclap,turnclap,3.579774856567383,True,5.131964683532715,424.57813024520874,2178.9199698187645,8.856746673583984
1542177602.7345963,salute,salute,3.611809253692627,True,5.131964683532715,424.57813024520874,2178.9199698187645,9.005081176757812
1542177606.356689,cowboy,cowboy,3.590960741043091,True,5.131964683532715,419.6411669254303,2153.5836484177653,9.156708717346191
1542177611.500358,wipers,wipers,5.114752769470215,True,5.131964683532715,429.5150935649872,2204.2562912197636,9.371172904968262
1542177615.1533403,salute,salute,3.6359708309173584,True,5.131964683532715,424.57813024520874,2178.9199698187645,9.518362045288086
1542177619.1668408,sidestep,sidestep,3.9815852642059326,True,5.122189521789551,419.6411669254303,2149.4815881369786,9.68380069732666
1542177622.8104546,mermaid,mermaid,3.611051082611084,True,5.131964683532715,429.5150935649872,2204.2562912197636,9.832104682922363
1542177626.5866883,chicken,chicken,3.7471795082092285,True,5.131964683532715,419.6411669254303,2153.5836484177653,9.979626655578613
1542177630.4710076,sidestep,sidestep,3.857353687286377,True,5.131964683532715,419.6411669254303,2153.5836484177653,10.144050598144531
1542177635.3596663,number7,number7,4.852757692337036,True,5.131964683532715,419.6411669254303,2153.5836484177653,10.34611701965332
1542177639.0400956,numbersix,numbersix,3.663471221923828,True,5.131964683532715,419.6411669254303,2153.5836484177653,10.494731903076172
1542177642.7216306,salute,salute,3.630668878555298,True,5.131964683532715,414.70423340797424,2128.247479961232,10.643178939819336
1542177646.9043412,chicken,chicken,4.1458070278167725,True,5.122189521789551,414.70423340797424,2124.1936790040936,10.814757347106934
1542177650.5595205,turnclap,turnclap,3.626126289367676,True,5.131964683532715,419.6411669254303,2153.5836484177653,10.961907386779785
