timestamp,action,goal,time_delta,correct,voltage,current,power,cumpower
1540374359.469008,None,chicken,30.130064010620117,False,0,0,0,0
1540374389.4972496,None,turnclap,30.00957489013672,False,0,0,0,0
1540374419.516651,None,chicken,30.008431673049927,False,0,0,0,0
1540374449.5413601,None,turnclap,30.00875163078308,False,0,0,0,0
1540374479.566336,None,turnclap,30.009020566940308,False,0,0,0,0
1540374509.591825,None,sidestep,30.00853395462036,False,0,0,0,0
1540374539.6180007,None,sidestep,30.010223627090454,False,0,0,0,0
1540374569.6406639,None,number7,30.010696411132812,False,0,0,0,0
1540374599.6611817,None,wipers,30.008551836013794,False,0,0,0,0
1540374629.6846514,None,chicken,30.009507179260254,False,0,0,0,0
1540374659.7092807,None,number7,30.00967502593994,False,0,0,0,0
1540374689.7288778,None,number7,30.004698038101196,False,0,0,0,0
1540374719.7523305,None,turnclap,30.01047945022583,False,0,0,0,0
1540374749.7737856,None,chicken,30.009492874145508,False,0,0,0,0
1540374779.8007958,None,number7,30.009057760238647,False,0,0,0,0
1540374809.8202033,None,wipers,30.007438898086548,False,0,0,0,0
1540374839.844731,None,sidestep,30.008612632751465,False,0,0,0,0
1540374869.8694086,None,wipers,30.01369619369507,False,0,0,0,0
