-1,0,0,-8.570215225219727,-2.7083985805511475,2.79931640625,24,-4,-16,-8.287890434265137,0.6029297113418579,4.598535060882568
-1,0,0,-8.574999809265137,-2.7227540016174316,2.79931640625,24,-4,-16,-8.268750190734863,0.6029297113418579,4.598535060882568
-1,0,0,-8.5654296875,-2.7227540016174316,2.784960985183716,24,-4,-16,-8.24960994720459,0.6172851920127869,4.565039157867432
-1,0,0,-8.5654296875,-2.7083985805511475,2.775390625,24,-4,-16,-8.23046875,0.6268554925918579,4.560254096984863
-1,0,0,-8.5654296875,-2.694042921066284,2.784960985183716,24,-4,-16,-8.22568416595459,0.6220703125,4.56982421875
-1,0,0,-8.546289443969727,-2.6749024391174316,2.7945313453674316,24,-4,-16,-8.259180068969727,0.64599609375,4.598535060882568
-1,0,0,-8.522363662719727,-2.646191358566284,2.79931640625,24,-4,-16,-8.283105850219727,0.6651367545127869,4.636816501617432
-2,0,0,-8.51279354095459,-2.6366212368011475,2.8041017055511475,24,-4,-16,-8.27353572845459,0.7177734375,4.627246379852295
-3,0,0,-8.51279354095459,-2.6605470180511475,2.8184571266174316,24,-4,-16,-8.240038871765137,0.7225586175918579,4.59375
-3,0,0,-8.531933784484863,-2.6988282203674316,2.8423829078674316,23,-4,-15,-8.211328506469727,0.669921875,4.584179878234863
-2,0,0,-8.54150390625,-2.741894483566284,2.856738328933716,23,-4,-15,-8.220898628234863,0.6172851920127869,4.588964939117432
-2,0,0,-8.546289443969727,-2.775390625,2.8423829078674316,24,-4,-15,-8.23046875,0.588574230670929,4.598535060882568
-1,0,0,-8.56064510345459,-2.79931640625,2.837597608566284,24,-4,-16,-8.244824409484863,0.6029297113418579,4.603320598602295
0,0,0,-8.570215225219727,-2.7945313453674316,2.837597608566284,24,-4,-16,-8.25439453125,0.636425793170929,4.608105659484863
0,0,0,-8.574999809265137,-2.775390625,2.832812547683716,24,-4,-16,-8.22568416595459,0.64599609375,4.59375
0,0,0,-8.579785346984863,-2.7562501430511475,2.8232421875,24,-4,-15,-8.211328506469727,0.6507812738418579,4.612890720367432
0,0,0,-8.570215225219727,-2.737109422683716,2.8041017055511475,25,-4,-16,-8.24960994720459,0.660351574420929,4.598535060882568
0,0,0,-8.56064510345459,-2.713183641433716,2.784960985183716,25,-4,-16,-8.259180068969727,0.6747070550918579,4.603320598602295
0,0,0,-8.551074028015137,-2.6749024391174316,2.7706055641174316,25,-4,-16,-8.240038871765137,0.6890625357627869,4.622460842132568
0,0,0,-8.53671932220459,-2.6318359375,2.7706055641174316,24,-4,-16,-8.23046875,0.69384765625,4.61767578125
0,0,0,-8.53671932220459,-2.622265577316284,2.784960985183716,24,-4,-16,-8.235254287719727,0.6890625357627869,4.61767578125
-1,0,0,-8.555859565734863,-2.6366212368011475,2.79931640625,23,-4,-15,-8.235254287719727,0.669921875,4.61767578125
-1,0,0,-8.56064510345459,-2.665332078933716,2.8184571266174316,23,-4,-15,-8.244824409484863,0.64599609375,4.61767578125
-2,0,0,-8.551074028015137,-2.6988282203674316,2.8232421875,23,-4,-15,-8.24960994720459,0.6268554925918579,4.632031440734863
-2,0,0,-8.54150390625,-2.713183641433716,2.8280274868011475,23,-4,-15,-8.25439453125,0.6172851920127869,4.598535060882568
-2,0,0,-8.531933784484863,-2.7275390625,2.813671827316284,23,-4,-16,-8.244824409484863,0.607714831829071,4.588964939117432
-2,0,0,-8.527148246765137,-2.7323243618011475,2.8184571266174316,23,-4,-16,-8.235254287719727,0.6172851920127869,4.574609279632568
-2,0,0,-8.54150390625,-2.75146484375,2.8232421875,24,-4,-16,-8.24960994720459,0.64599609375,4.56982421875
-2,0,0,-8.546289443969727,-2.75146484375,2.8232421875,24,-4,-16,-8.25439453125,0.679492175579071,4.56982421875
-1,0,0,-8.54150390625,-2.75146484375,2.8232421875,24,-4,-16,-8.263964653015137,0.679492175579071,4.574609279632568
-1,0,0,-8.53671932220459,-2.741894483566284,2.8184571266174316,24,-4,-16,-8.24960994720459,0.655566394329071,4.59375
-1,0,0,-8.54150390625,-2.761035203933716,2.8184571266174316,24,-4,-16,-8.235254287719727,0.6268554925918579,4.608105659484863
0,0,0,-8.546289443969727,-2.7706055641174316,2.8184571266174316,24,-4,-16,-8.216113090515137,0.607714831829071,4.61767578125
0,1,0,-8.546289443969727,-2.7562501430511475,2.832812547683716,25,-4,-16,-8.220898628234863,0.607714831829071,4.61767578125
0,1,0,-8.555859565734863,-2.7275390625,2.8423829078674316,25,-4,-16,-8.24960994720459,0.6412109732627869,4.59375
0,1,0,-8.555859565734863,-2.689257860183716,2.861523389816284,25,-4,-16,-8.2783203125,0.6747070550918579,4.579394817352295
0,0,0,-8.527148246765137,-2.65576171875,2.8280274868011475,24,-4,-16,-8.283105850219727,0.6986328363418579,4.588964939117432
0,0,0,-8.522363662719727,-2.641406297683716,2.79931640625,24,-3,-16,-8.27353572845459,0.69384765625,4.59375
0,0,0,-8.53671932220459,-2.6509766578674316,2.7801759243011475,24,-3,-16,-8.244824409484863,0.6747070550918579,4.598535060882568
0,0,0,-8.551074028015137,-2.6749024391174316,2.8041017055511475,23,-4,-16,-8.192187309265137,0.6507812738418579,4.584179878234863
0,0,0,-8.56064510345459,-2.694042921066284,2.79931640625,23,-4,-16,-8.17783260345459,0.636425793170929,4.584179878234863
-1,0,0,-8.579785346984863,-2.717968702316284,2.789746046066284,23,-4,-16,-8.22568416595459,0.636425793170929,4.598535060882568
-1,0,0,-8.598925590515137,-2.741894483566284,2.7801759243011475,23,-4,-16,-8.27353572845459,0.6412109732627869,4.59375
-1,0,0,-8.594141006469727,-2.741894483566284,2.79931640625,24,-4,-16,-8.287890434265137,0.631640613079071,4.579394817352295
-1,0,0,-8.579785346984863,-2.7227540016174316,2.7945313453674316,24,-4,-16,-8.263964653015137,0.631640613079071,4.56982421875
-1,0,0,-8.574999809265137,-2.7227540016174316,2.7801759243011475,24,-4,-16,-8.244824409484863,0.612500011920929,4.565039157867432
0,0,0,-8.58457088470459,-2.70361328125,2.7945313453674316,25,-4,-16,-8.25439453125,0.6268554925918579,4.555469036102295
0,0,0,-8.570215225219727,-2.6844727993011475,2.8232421875,25,-4,-16,-8.259180068969727,0.636425793170929,4.565039157867432
0,0,0,-8.5654296875,-2.6749024391174316,2.832812547683716,25,-4,-16,-8.24960994720459,0.669921875,4.56982421875
0,0,0,-8.574999809265137,-2.665332078933716,2.8280274868011475,25,-3,-16,-8.23046875,0.6890625357627869,4.59375
0,0,0,-8.570215225219727,-2.665332078933716,2.813671827316284,24,-4,-16,-8.20175838470459,0.6890625357627869,4.622460842132568
0,0,0,-8.570215225219727,-2.665332078933716,2.808886766433716,24,-4,-16,-8.23046875,0.6890625357627869,4.651172161102295
-1,0,0,-8.58457088470459,-2.670117139816284,2.813671827316284,23,-4,-15,-8.244824409484863,0.6890625357627869,4.6416015625
-1,0,0,-8.58935546875,-2.694042921066284,2.813671827316284,23,-4,-15,-8.25439453125,0.679492175579071,4.603320598602295
-1,0,0,-8.574999809265137,-2.7083985805511475,2.808886766433716,23,-4,-15,-8.25439453125,0.6507812738418579,4.574609279632568
-1,0,0,-8.570215225219727,-2.713183641433716,2.8232421875,23,-4,-15,-8.24960994720459,0.631640613079071,4.5458984375
-1,0,0,-8.5654296875,-2.7275390625,2.8232421875,24,-4,-15,-8.259180068969727,0.612500011920929,4.5458984375
-1,0,0,-8.5654296875,-2.737109422683716,2.8184571266174316,24,-4,-16,-8.283105850219727,0.631640613079071,4.555469036102295
0,0,0,-8.555859565734863,-2.7275390625,2.813671827316284,24,-4,-16,-8.263964653015137,0.6412109732627869,4.565039157867432
0,0,0,-8.546289443969727,-2.713183641433716,2.789746046066284,24,-4,-16,-8.24960994720459,0.64599609375,4.584179878234863
0,0,0,-8.555859565734863,-2.713183641433716,2.7801759243011475,24,-4,-15,-8.235254287719727,0.6507812738418579,4.603320598602295
0,0,0,-8.56064510345459,-2.70361328125,2.784960985183716,24,-4,-15,-8.240038871765137,0.655566394329071,4.603320598602295
0,0,0,-8.555859565734863,-2.694042921066284,2.784960985183716,24,-4,-15,-8.24960994720459,0.655566394329071,4.59375
0,0,0,-8.551074028015137,-2.70361328125,2.79931640625,24,-4,-15,-8.216113090515137,0.6220703125,4.59375
0,0,0,-8.551074028015137,-2.717968702316284,2.7945313453674316,24,-4,-15,-8.1826171875,0.64599609375,4.584179878234863
-1,0,0,-8.5654296875,-2.8423829078674316,3.072070360183716,23,-3,-15,-8.173047065734863,0.78955078125,4.612890720367432
-1,0,-2,-8.570215225219727,-3.1151368618011475,3.7754883766174316,21,-1,-12,-8.120409965515137,1.057519555091858,4.9287109375
-2,-2,-6,-8.747265815734863,-3.5888671875,5.100976467132568,17,1,-7,-7.924219131469727,1.167578101158142,5.952734470367432
