10,44,2,3.1151368618011475,-8.240038871765137,7.527050971984863,17,53,-1,2.4691407680511475,5.833105564117432,12.89599609375
19,77,241,5.402441501617432,-8.49365234375,-1.5886719226837158,154,157,40,1.79443359375,-5.617773532867432,8.168261528015137
16,87,238,5.483788967132568,-8.833398818969727,-1.679589867591858,144,165,31,1.358984351158142,-5.761328220367432,8.240038871765137
8,98,232,5.785254001617432,-9.106152534484863,-1.8040039539337158,129,171,19,1.105371117591858,-5.560351848602295,8.58457088470459
-4,111,222,6.206347942352295,-9.5224609375,-1.775292992591858,114,177,5,0.947460949420929,-5.110547065734863,9.283203125
-15,126,210,6.622656345367432,-9.88134765625,-1.4929687976837158,106,180,-11,0.8326172232627869,-4.708593845367432,10.111035346984863
-22,140,195,6.861914157867432,-10.412500381469727,-0.88525390625,103,181,-25,0.9043945670127869,-4.392773628234863,10.867090225219727
-21,153,177,6.732715129852295,-11.4365234375,0.095703125,97,181,-38,1.1005859375,-4.01953125,11.345605850219727
-16,163,153,6.29248046875,-12.60888671875,1.1627930402755737,82,180,-49,0.9426758289337158,-3.316113233566284,12.05380916595459
-16,170,128,5.804394721984863,-12.982129096984863,1.79443359375,59,176,-58,0.5694336295127869,-2.741894483566284,12.91513729095459
-22,176,100,5.196679592132568,-13.044336318969727,2.162890672683716,46,168,-65,0.16269531846046448,-2.330371141433716,13.384081840515137
-23,180,72,4.627246379852295,-13.18310546875,2.617480516433716,49,156,-70,0.11484375596046448,-2.143749952316284,13.32666015625
-17,182,44,3.9860353469848633,-13.245312690734863,3.4261720180511475,59,141,-73,0.12919922173023224,-1.6365234851837158,12.924707412719727
-9,179,19,3.340039014816284,-13.077832221984863,4.215722560882568,61,125,-78,0.27753907442092896,-0.93310546875,12.65673828125
0,173,-1,2.89501953125,-12.5849609375,4.603320598602295,53,108,-83,0.27753907442092896,-0.46894532442092896,12.65673828125
5,167,-18,2.598339796066284,-11.991601943969727,4.694238185882568,50,90,-87,0.3158203065395355,-0.19619141519069672,12.479687690734863
7,161,-33,2.2681641578674316,-11.374316215515137,4.756445407867432,57,71,-90,0.4019531309604645,0.2583984434604645,12.049023628234863
7,155,-46,1.9092774391174316,-11.044140815734863,5.077050685882568,68,54,-90,0.535937488079071,0.660351574420929,11.484375
9,148,-57,1.536035180091858,-10.728320121765137,5.5986328125,76,38,-90,0.708203136920929,0.995312511920929,10.92929744720459
16,139,-67,1.1867188215255737,-10.201952934265137,5.857031345367432,75,25,-92,0.8804687857627869,1.1962890625,10.460351943969727
23,130,-74,0.9139648675918579,-9.608593940734863,5.756543159484863,66,14,-94,1.07666015625,1.22021484375,10.230664253234863
30,124,-77,0.7129883170127869,-9.154004096984863,5.608203411102295,56,6,-98,1.095800757408142,1.33984375,10.364648818969727
31,120,-77,0.535937488079071,-8.771191596984863,5.713476657867432,49,0,-100,0.98095703125,1.536035180091858,10.776171684265137
29,117,-75,0.18183593451976776,-8.77597713470459,5.947949409484863,46,-4,-102,0.775195300579071,1.72265625,11.068066596984863
27,113,-74,-0.18662109971046448,-8.718554496765137,6.230273723602295,42,-10,-104,0.5263671875,1.775292992591858,11.187695503234863
30,106,-74,-0.35888671875,-8.39316463470459,6.273339748382568,36,-19,-107,0.24882812798023224,1.598242163658142,11.249902725219727
36,98,-77,-0.3780273497104645,-8.029492378234863,6.34033203125,33,-30,-111,0.16269531846046448,1.368554711341858,11.259472846984863
40,87,-81,-0.2583984434604645,-7.7041015625,6.751855373382568,32,-42,-115,0.46416017413139343,1.2297852039337158,11.106348037719727
42,74,-86,-0.13876953721046448,-7.483984470367432,7.397851943969727,33,-53,-115,1.033593773841858,1.22021484375,11.02500057220459
45,58,-90,-0.009570312686264515,-7.445703506469727,8.096484184265137,32,-60,-113,1.6173828840255737,1.464257836341858,11.374316215515137
52,42,-91,0.11005859822034836,-7.436132907867432,8.89560604095459,28,-66,-110,1.870996117591858,1.9762696027755737,12.183008193969727
60,25,-88,0.15312500298023224,-7.412207126617432,9.90048885345459,23,-72,-106,1.9236328601837158,2.502636671066284,13.020410537719727
66,6,-84,0.03828125074505806,-7.2734375,10.9580078125,18,-78,-100,2.048046827316284,3.119921922683716,13.384081840515137
69,-16,-79,-0.09091796725988388,-7.24951171875,11.6279296875,11,-84,-88,2.12939453125,3.8807618618011475,13.56591796875
70,-37,-75,-0.21054688096046448,-7.182519435882568,11.833691596984863,0,-90,-75,2.215527296066284,4.498046875,13.65683650970459
70,-60,-71,-0.3397460877895355,-7.177734375,12.063379287719727,-18,-97,-60,2.335156202316284,4.885644435882568,13.652050971984863
70,-84,-67,-0.4306640625,-7.20166015625,12.22128963470459,-35,-104,-45,2.4452149868011475,5.067480564117432,13.618555068969727
70,-106,-63,-0.41630861163139343,-7.172949314117432,11.996386528015137,-47,-111,-30,2.622265577316284,5.091406345367432,13.34580135345459
70,-126,-61,-0.3349609375,-6.895410060882568,11.489160537719727,-53,-119,-15,2.89501953125,4.9287109375,12.80029296875
69,-142,-61,-0.21054688096046448,-6.369042873382568,10.800097465515137,-57,-125,-2,3.167773485183716,4.909570217132568,12.22128963470459
71,-155,-61,-0.0478515625,-6.038867473602295,10.18759822845459,-63,-131,12,3.459667921066284,4.923925876617432,11.733202934265137
76,-166,-60,0.10048828274011612,-5.761328220367432,9.68994140625,-68,-136,24,3.8185548782348633,4.85693359375,11.403027534484863
79,-175,-59,0.35888671875,-5.421582221984863,9.010449409484863,-72,-142,35,4.096093654632568,4.751660346984863,11.249902725219727
81,-182,-57,0.631640613079071,-5.124902248382568,8.383593559265137,-73,-148,43,4.407128810882568,4.694238185882568,11.02978515625
80,-185,-54,0.9857422113418579,-4.85693359375,7.699316501617432,-73,-153,51,4.775586128234863,4.751660346984863,10.637402534484863
77,-184,-52,1.3733398914337158,-4.588964939117432,7.139453411102295,-71,-156,57,5.04833984375,4.703808784484863,10.240234375
75,-182,-49,1.6604492664337158,-4.33056640625,6.718359470367432,-66,-159,62,5.182324409484863,4.71337890625,9.962695121765137
73,-178,-46,1.9954102039337158,-4.081738471984863,6.321191310882568,-62,-161,67,5.268456935882568,4.746875286102295,9.70908260345459
72,-174,-43,2.4212892055511475,-3.8233399391174316,5.919238567352295,-58,-163,71,5.368945598602295,4.78515625,9.32627010345459
72,-168,-41,2.89501953125,-3.5601563453674316,5.450293064117432,-54,-163,75,5.531640529632568,4.684668064117432,8.713769912719727
72,-161,-38,3.383105516433716,-3.287402391433716,4.966992378234863,-48,-162,78,5.727832317352295,4.588964939117432,8.048632621765137
72,-153,-36,3.828125,-2.933300733566284,4.61767578125,-40,-159,83,5.746972560882568,4.3544921875,7.474414348602295
70,-145,-33,4.153515815734863,-2.5791993141174316,4.335351467132568,-35,-156,88,5.713476657867432,4.225293159484863,6.948047161102295
68,-138,-31,4.445410251617432,-2.287304639816284,4.005176067352295,-32,-152,93,5.746972560882568,3.8807618618011475,6.373828411102295
67,-131,-27,4.708593845367432,-1.9762696027755737,3.541015625,-28,-148,97,5.737402439117432,3.435742139816284,5.770898342132568
69,-124,-24,4.923925876617432,-1.7609375715255737,3.1151368618011475,-23,-142,101,5.689550876617432,2.981152296066284,5.148828029632568
69,-118,-19,5.04833984375,-1.550390601158142,2.694042921066284,-19,-135,104,5.589062690734863,2.598339796066284,4.636816501617432
67,-111,-13,5.182324409484863,-1.3781250715255737,2.287304639816284,-17,-128,107,5.47900390625,2.1246094703674316,4.177441596984863
63,-105,-5,5.230175971984863,-1.1819336414337158,1.894921898841858,-14,-120,109,5.4072265625,1.526464819908142,3.7276368141174316
55,-100,5,5.28759765625,-1.02880859375,1.406835913658142,-8,-110,110,5.28759765625,0.8804687857627869,3.478808641433716
48,-95,18,5.397656440734863,-1.0862305164337158,0.894824206829071,-2,-98,109,5.081836223602295,0.287109375,3.42138671875
39,-88,36,5.737402439117432,-1.272851586341858,0.27275392413139343,5,-85,107,4.775586128234863,-0.48808595538139343,3.3974609375
31,-78,58,6.129785060882568,-1.693945288658142,-0.39238283038139343,21,-71,104,4.627246379852295,-1.2584961652755737,3.158203125
25,-66,84,6.383398532867432,-2.402148485183716,-1.024023413658142,43,-54,103,4.541113376617432,-2.067187547683716,2.789746046066284
24,-51,115,6.412109375,-3.383105516433716,-1.4929687976837158,68,-34,100,4.454980373382568,-3.119921922683716,2.6126954555511475
26,-33,147,6.144140720367432,-4.40234375,-1.813574194908142,93,-14,97,4.37841796875,-4.053027629852295,2.813671827316284
30,-14,175,5.699120998382568,-5.43115234375,-2.0528321266174316,119,7,94,4.440625190734863,-4.789941310882568,3.0816407203674316
38,5,199,5.14404296875,-6.31640625,-2.2490234375,141,31,94,4.407128810882568,-5.038769721984863,3.483593702316284
40,25,220,4.483691692352295,-7.316504001617432,-2.4212892055511475,154,57,95,4.000390529632568,-5.340234279632568,4.100879192352295
41,46,236,3.8807618618011475,-8.23046875,-2.646191358566284,161,80,96,3.316113233566284,-5.828320503234863,4.966992378234863
37,67,247,3.311328172683716,-8.976953506469727,-2.909374952316284,163,101,95,2.622265577316284,-5.775683879852295,5.699120998382568
28,88,253,2.832812547683716,-9.579882621765137,-2.9141602516174316,164,121,92,1.9571290016174316,-5.52685546875,6.091504096984863
16,106,255,2.502636671066284,-10.04404354095459,-2.583984375,167,138,89,1.311132788658142,-5.163183689117432,6.546093940734863
3,121,252,2.383007764816284,-10.675683975219727,-2.1581056118011475,168,153,84,0.827832043170929,-5.033984661102295,7.053320407867432
-4,134,246,2.5887696743011475,-10.914941787719727,-1.9475586414337158,163,164,76,0.607714831829071,-4.900000095367432,7.579687595367432
