23,-1,13,-8.900390625,-2.48828125,1.765722632408142,15,2,-3,-8.187402725219727,1.9332032203674316,4.37841796875
23,-2,13,-8.905176162719727,-2.4691407680511475,1.7800781726837158,15,2,-3,-8.192187309265137,1.93798828125,4.364062786102295
23,-2,13,-8.91953182220459,-2.454785108566284,1.775292992591858,15,2,-3,-8.211328506469727,1.9332032203674316,4.359277248382568
23,-2,13,-8.933886528015137,-2.4691407680511475,1.74658203125,15,2,-3,-8.20175838470459,1.9284180402755737,4.340137004852295
22,-2,13,-8.953027725219727,-2.4930665493011475,1.751367211341858,15,2,-3,-8.20175838470459,1.9236328601837158,4.325781345367432
23,-2,13,-8.9482421875,-2.48828125,1.74658203125,15,2,-4,-8.216113090515137,1.9284180402755737,4.320996284484863
23,-2,13,-8.929101943969727,-2.46435546875,1.7370117902755737,15,2,-4,-8.216113090515137,1.9475586414337158,4.33056640625
23,-2,13,-8.91953182220459,-2.450000047683716,1.703515648841858,15,2,-4,-8.20175838470459,1.9475586414337158,4.33056640625
23,-2,13,-8.890820503234863,-2.4452149868011475,1.7083008289337158,14,3,-4,-8.17783260345459,1.9475586414337158,4.335351467132568
23,-2,13,-8.881250381469727,-2.450000047683716,1.727441430091858,14,3,-4,-8.173047065734863,1.9475586414337158,4.349707126617432
23,-2,13,-8.890820503234863,-2.454785108566284,1.727441430091858,14,3,-4,-8.1826171875,1.9571290016174316,4.364062786102295
23,-2,14,-8.905176162719727,-2.454785108566284,1.717871069908142,14,2,-4,-8.20175838470459,1.966699242591858,4.383203029632568
23,-2,14,-8.914746284484863,-2.46435546875,1.72265625,14,2,-4,-8.22568416595459,1.966699242591858,4.397558689117432
23,-2,14,-8.91953182220459,-2.4834961891174316,1.72265625,15,2,-3,-8.22568416595459,1.966699242591858,4.392773628234863
23,-2,13,-8.914746284484863,-2.5074219703674316,1.72265625,15,2,-3,-8.22568416595459,1.9762696027755737,4.392773628234863
23,-2,13,-8.909960746765137,-2.5169923305511475,1.703515648841858,15,2,-3,-8.23046875,1.9810547828674316,4.383203029632568
23,-2,13,-8.909960746765137,-2.5074219703674316,1.7130860090255737,15,2,-3,-8.24960994720459,1.9714844226837158,4.364062786102295
23,-2,13,-8.905176162719727,-2.48828125,1.7130860090255737,15,1,-3,-8.23046875,1.9523438215255737,4.364062786102295
24,-2,13,-8.886034965515137,-2.502636671066284,1.69873046875,15,1,-3,-8.23046875,1.9475586414337158,4.335351467132568
24,-2,13,-8.881250381469727,-2.5074219703674316,1.727441430091858,15,1,-3,-8.220898628234863,1.93798828125,4.340137004852295
24,-2,13,-8.890820503234863,-2.4930665493011475,1.69873046875,15,1,-3,-8.196972846984863,1.918847680091858,4.325781345367432
23,-2,13,-8.933886528015137,-2.502636671066284,1.6891602277755737,15,1,-3,-8.211328506469727,1.9044922590255737,4.311425685882568
23,-2,12,-8.909960746765137,-2.51220703125,1.727441430091858,16,1,-3,-8.23046875,1.8997070789337158,4.33056640625
23,-2,12,-8.900390625,-2.502636671066284,1.703515648841858,15,1,-3,-8.216113090515137,1.9092774391174316,4.335351467132568
23,-2,12,-8.905176162719727,-2.4930665493011475,1.703515648841858,15,1,-4,-8.20175838470459,1.9140625,4.344922065734863
23,-2,12,-8.91953182220459,-2.502636671066284,1.72265625,15,1,-4,-8.196972846984863,1.9236328601837158,4.373632907867432
23,-2,12,-8.909960746765137,-2.502636671066284,1.741796851158142,15,1,-4,-8.196972846984863,1.9284180402755737,4.373632907867432
24,-2,12,-8.900390625,-2.48828125,1.741796851158142,15,1,-4,-8.216113090515137,1.9332032203674316,4.373632907867432
23,-2,12,-8.929101943969727,-2.473925828933716,1.741796851158142,15,1,-3,-8.235254287719727,1.9475586414337158,4.373632907867432
23,-3,12,-8.938672065734863,-2.48828125,1.7322266101837158,15,1,-3,-8.23046875,1.942773461341858,4.359277248382568
23,-3,12,-8.957812309265137,-2.4930665493011475,1.74658203125,16,0,-3,-8.235254287719727,1.942773461341858,4.368847846984863
