-3,0,1,-9.13486385345459,-2.4595704078674316,0.612500011920929,0,0,0,-8.900390625,1.8614258766174316,2.27294921875
-2,0,1,-9.130078315734863,-2.502636671066284,0.6220703125,1,0,0,-8.900390625,1.89013671875,2.2442383766174316
0,0,1,-9.1396484375,-2.478710889816284,0.6268554925918579,2,0,0,-8.909960746765137,1.918847680091858,2.2059571743011475
0,0,0,-9.125292778015137,-2.402148485183716,0.607714831829071,2,0,0,-8.929101943969727,1.942773461341858,2.2203125953674316
0,0,0,-9.11093807220459,-2.335156202316284,0.6029297113418579,2,-1,0,-8.929101943969727,1.93798828125,2.2490234375
0,1,0,-9.11572265625,-2.3255860805511475,0.631640613079071,2,-1,0,-8.91953182220459,1.8614258766174316,2.239453077316284
1,1,0,-9.1396484375,-2.359081983566284,0.64599609375,2,-1,0,-8.881250381469727,1.799218773841858,2.1963868141174316
1,1,0,-9.173144340515137,-2.354296922683716,0.636425793170929,2,-1,0,-8.87168025970459,1.765722632408142,2.17724609375
1,1,0,-9.154004096984863,-2.335156202316284,0.5933594107627869,3,0,0,-8.857324600219727,1.8040039539337158,2.1533203125
1,1,0,-9.144433975219727,-2.3495118618011475,0.57421875,2,0,0,-8.866894721984863,1.8662109375,2.162890672683716
1,1,0,-9.154004096984863,-2.3877930641174316,0.59814453125,2,0,0,-8.87168025970459,1.9140625,2.1820313930511475
1,1,0,-9.16357421875,-2.3399415016174316,0.6029297113418579,1,0,0,-8.886034965515137,1.9236328601837158,2.191601514816284
0,0,0,-9.173144340515137,-2.2538087368011475,0.57421875,1,0,0,-8.881250381469727,1.9044922590255737,2.1963868141174316
-1,0,0,-9.177929878234863,-2.2681641578674316,0.583789050579071,1,0,0,-8.886034965515137,1.8805664777755737,2.186816453933716
-1,0,0,-9.144433975219727,-2.359081983566284,0.5933594107627869,2,0,0,-8.886034965515137,1.8566406965255737,2.191601514816284
0,0,0,-9.125292778015137,-2.426074266433716,0.59814453125,2,0,0,-8.881250381469727,1.8757812976837158,2.1820313930511475
0,0,0,-9.125292778015137,-2.426074266433716,0.607714831829071,1,0,0,-8.900390625,1.8805664777755737,2.201171875
0,0,0,-9.125292778015137,-2.406933546066284,0.612500011920929,1,0,0,-8.900390625,1.8805664777755737,2.22509765625
0,0,0,-9.130078315734863,-2.4117188453674316,0.612500011920929,2,0,0,-8.900390625,1.894921898841858,2.215527296066284
1,0,0,-9.1396484375,-2.4117188453674316,0.588574230670929,2,0,0,-8.890820503234863,1.9140625,2.2059571743011475
1,0,0,-9.149218559265137,-2.3638672828674316,0.559863269329071,2,0,0,-8.89560604095459,1.8997070789337158,2.201171875
0,0,0,-9.13486385345459,-2.330371141433716,0.535937488079071,2,-1,0,-8.89560604095459,1.8805664777755737,2.215527296066284
0,0,0,-9.130078315734863,-2.3399415016174316,0.540722668170929,2,-1,0,-8.886034965515137,1.8614258766174316,2.22509765625
0,0,0,-9.13486385345459,-2.378222703933716,0.5694336295127869,2,-1,0,-8.87646484375,1.8566406965255737,2.215527296066284
0,0,0,-9.144433975219727,-2.383007764816284,0.612500011920929,2,0,0,-8.886034965515137,1.870996117591858,2.2203125953674316
0,0,0,-9.1396484375,-2.354296922683716,0.588574230670929,2,-1,0,-8.909960746765137,1.8662109375,2.1963868141174316
0,0,0,-9.154004096984863,-2.383007764816284,0.583789050579071,2,-1,0,-8.89560604095459,1.8566406965255737,2.186816453933716
0,0,0,-9.168359756469727,-2.4212892055511475,0.559863269329071,2,0,0,-8.881250381469727,1.8662109375,2.215527296066284
0,0,0,-9.1396484375,-2.426074266433716,0.559863269329071,1,0,0,-8.862109184265137,1.870996117591858,2.215527296066284
1,0,0,-9.13486385345459,-2.378222703933716,0.588574230670929,0,0,0,-8.89560604095459,1.8805664777755737,2.2203125953674316
1,0,0,-9.154004096984863,-2.3638672828674316,0.607714831829071,0,0,0,-8.933886528015137,1.8518555164337158,2.210742235183716
1,0,0,-9.130078315734863,-2.335156202316284,0.588574230670929,1,0,0,-8.933886528015137,1.823144555091858,2.186816453933716
1,0,0,-9.130078315734863,-2.32080078125,0.5694336295127869,2,0,0,-8.89560604095459,1.8279297351837158,2.1724610328674316
1,0,0,-9.1396484375,-2.2920899391174316,0.5694336295127869,2,0,0,-8.87168025970459,1.8375000953674316,2.201171875
0,0,0,-9.1396484375,-2.263378858566284,0.55029296875,3,0,0,-8.87168025970459,1.8614258766174316,2.1963868141174316
0,0,0,-9.13486385345459,-2.287304639816284,0.564648449420929,3,0,0,-8.890820503234863,1.8614258766174316,2.201171875
0,0,0,-9.1396484375,-2.3638672828674316,0.588574230670929,4,-1,0,-8.881250381469727,1.8518555164337158,2.186816453933716
0,0,0,-9.15878963470459,-2.4117188453674316,0.612500011920929,5,-1,0,-8.890820503234863,1.8566406965255737,2.186816453933716
0,0,0,-9.177929878234863,-2.36865234375,0.607714831829071,5,-1,0,-8.89560604095459,1.894921898841858,2.1820313930511475
0,0,0,-9.16357421875,-2.330371141433716,0.57421875,4,0,0,-8.886034965515137,1.9332032203674316,2.186816453933716
-1,0,0,-9.1396484375,-2.3399415016174316,0.583789050579071,3,0,0,-8.900390625,1.9332032203674316,2.191601514816284
