-2,0,0.1,-7.460058689117432,-3.837695360183716,3.9764649868011475,11,-4,-1,-7.29736328125,4.488476753234863,4.215722560882568,4
-3,1,0,-7.479199409484862,-3.8664064407348633,3.990820407867432,10,-3,-1,-7.283008098602295,4.536328315734863,4.215722560882568,4
-4,1,0,-7.4839844703674325,-3.942968845367432,4.029101848602295,8,-2,-1,-7.259082317352295,4.488476753234863,4.273144721984863,4
-3,1,0,-7.450488567352295,-3.942968845367432,4.038671970367432,8,-3,-1,-7.330859661102295,4.440625190734863,4.273144721984863,4
-1,1,0,-7.4696292877197275,-3.942968845367432,4.062597751617432,10,-4,-1,-7.3021483421325675,4.469336032867432,4.23486328125,4
0,1,-1,-7.4696292877197275,-3.904687643051148,4.024316310882568,10,-3,-1,-7.287793159484862,4.464550971984863,4.172656536102295,4
0,1,0,-7.5126953125,-3.8424806594848633,3.976464986801148,10,-3,-1,-7.2925782203674325,4.445410251617432,4.206152439117432,4
-1,1,0,-7.522265911102295,-3.8376953601837163,3.966894626617432,11,-3,-1,-7.2734375,4.464550971984863,4.230078220367432,4
-2,1,0,-7.5079102516174325,-3.871191501617432,4.009961128234863,11,-3,-1,-7.283008098602295,4.52197265625,4.244433879852295,4
-1,1,0,-7.498340129852295,-3.89990234375,4.024316310882568,9,-3,0,-7.287793159484862,4.507617473602295,4.225293159484863,4
0,1,0,-7.498340129852295,-3.904687643051148,4.000390529632568,8,-2,0,-7.3021483421325675,4.42626953125,4.191796779632568,4
0,1,0,-7.522265911102295,-3.85205078125,3.966894626617432,8,-2,0,-7.34521484375,4.42626953125,4.206152439117432,4
0,2,0,-7.503125190734862,-3.832910299301148,3.9621095657348633,9,-2,0,-7.3260741233825675,4.416699409484863,4.196582317352295,4
0,2,0,-7.53662109375,-3.775488376617432,3.990820407867432,9,-2,-1,-7.359570503234862,4.421484470367432,4.230078220367432,4
-1,1,0,-7.5318360328674325,-3.8185548782348633,4.000390529632568,8,-2,0,-7.306933879852295,4.454980373382568,4.191796779632568,4
-1,1,0,-7.546191692352295,-3.85205078125,3.990820407867432,8,-2,0,-7.378711223602295,4.411914348602295,4.225293159484863,4
-1,1,0,-7.5557618141174325,-3.85205078125,3.9621095657348633,9,-2,0,-7.383496284484862,4.373632907867432,4.18701171875,4
-4,0,1,-7.646679878234862,-3.737207174301148,3.832910299301148,5,5,2,-7.091601848602295,5.077050685882568,4.105664253234863,4
-11,0,1,-8.134765625,-3.631933689117432,3.6223633289337163,-16,16,24,-7.1011719703674325,6.5987305641174325,4.766015529632568,4
-26,-3,0,-8.53671932220459,-3.3400390148162837,3.0146484375,47,18,36,-6.833203315734862,7.5414066314697275,3.4357421398162837,4
-41,-9,0,-8.742480278015138,-2.5648438930511475,2.526562452316284,27,47,70,-5.656054973602295,9.345410346984863,1.5791015625,4
-72,-38,9,-9.412402153015137,-1.5216797590255735,2.7275390625,4,94,96,-5.014843940734863,9.752148628234863,-1.12451171875,4
-183,-97,31,-10.06796932220459,-0.7704101800918579,2.143749952316284,-54,162,130,-4.268359661102295,12.096875190734865,-4.28271484375,4
-311,-172,57,-12.25,-2.3495118618011475,1.5264648199081419,-83,228,156,-5.871387004852295,12.637598037719727,-7.63232421875,4
-311,-238,34,-13.479784965515135,-6.1537108421325675,1.971484422683716,-108,273,188,-6.684863567352295,13.149609565734865,-9.024805068969727,4
-296,-303,0,-12.65673828125,-6.613086223602295,0.74169921875,-71,287,208,-7.6849613189697275,12.690234184265135,-10.780957221984863,4
-281,-376,-31,-11.948534965515135,-8.340527534484862,-4.000390529632568,13,298,225,-8.53671932220459,11.62314510345459,-10.74267578125,4
-193,-411,-84,-10.350293159484863,-10.225878715515137,-5.837890625,71,341,202,-7.4600586891174325,8.0390625,-12.498827934265135,4
-111,-455,-132,-7.4361329078674325,-10.819238662719727,-6.469531536102295,125,384,138,-4.498046875,4.37841796875,-12.886425971984865,4
-18,-459,-153,-6.3833985328674325,-11.21640682220459,-9.11572265625,174,401,46,-4.986133098602295,3.7802734375,-12.302637100219727,4
80,-414,-150,-3.3783204555511475,-12.22128963470459,-6.8954100608825675,169,384,-6,-3.7802734375,8.335741996765138,-10.962793350219727,4
151,-341,-113,-0.9235351681709291,-9.800000190734863,-6.890625,159,340,23,-0.9187500476837158,9.431543350219727,-12.307421684265135,4
260,-266,-88,0.7751953005790709,-11.02978515625,-8.316601753234862,256,317,27,0.8230468630790709,11.546582221984865,-11.546582221984865,4
256,-228,-37,2.306445360183716,-9.216211318969727,-6.1537108421325675,227,309,39,1.5503906011581419,10.57041072845459,-10.254590034484863,4
208,-223,-2,2.7275390625,-9.933984756469727,-5.258886814117432,228,296,50,2.7562501430511475,9.39804744720459,-9.704297065734863,4
275,-220,10,3.799414157867432,-8.665918350219728,-5.8905272483825675,150,265,64,3.153418064117432,8.6611328125,-9.37412166595459,4
211,-230,48,4.215722560882568,-5.388085842132568,-6.325976848602295,172,222,40,1.804003953933716,5.483788967132568,-9.173144340515137,4
185,-211,57,5.115332126617432,-5.71826171875,-8.330957412719728,199,189,-19,0.32060548663139343,5.7469725608825675,-7.7710938453674325,4
111,-164,77,8.120409965515138,-3.081640720367432,-9.49375057220459,180,170,-101,-0.35888671875,8.019922256469728,-10.55126953125,4
-69,-116,148,10.541699409484863,-1.6221679449081419,-11.010644912719727,250,202,-171,-1.9619140625,13.235742568969727,-12.50839900970459,4
-127,58,183,9.412402153015137,-6.5365233421325675,-11.541796684265135,141,306,-207,-4.47412109375,9.532031059265137,-8.029492378234862,4
-142,-91,199,3.904687643051148,-16.078125,-6.6083006858825675,189,134,-196,-8.048632621765138,19.78662109375,13.479784965515135,4
128,24,140,2.985937595367432,-5.072265625,-4.440625190734863,48,42,-174,-1.827929735183716,13.235742568969727,3.665429830551148,4
20,-7,184,1.7513672113418581,-7.474414348602295,-0.4354492127895355,0,26,-165,-1.1580078601837158,9.87656307220459,0.861328125,4
13,-109,202,-1.3494141101837158,-8.809473037719727,6.7662110328674325,-93,-21,-186,-1.2776367664337158,8.68027400970459,2.383007764816284,4
139,-183,223,-5.584277629852295,-10.728320121765137,0.26318359375,-100,-64,-214,-3.0050780773162837,8.44101619720459,1.995410203933716,4
264,-83,244,-8.82382869720459,-6.881054878234862,2.091113328933716,18,-95,-251,-8.36923885345459,10.158886909484863,1.7130860090255735,4
175,-38,256,-12.6806640625,-4.550683498382568,5.617773532867432,-64,-83,-170,-9.077441215515137,9.962695121765137,2.17724609375,4
-87,-67,226,-12.41748046875,-3.6223633289337163,4.397558689117432,-63,-46,-143,-6.794921875,7.144238471984862,0.57421875,4
-206,-69,152,-12.2978515625,-3.6941406726837163,0.607714831829071,43,-9,-141,-6.0723633766174325,9.508105278015137,2.1533203125,4
-230,-95,100,-13.910449028015135,-1.7992187738418581,-4.196582317352295,-24,21,-69,-6.8236327171325675,14.80527400970459,-0.607714831829071,4
-266,-103,81,-13.8291015625,-3.6462891101837163,-6.5508790016174325,-139,107,60,-7.2925782203674325,14.87705135345459,-3.8664064407348633,4
-184,-90,61,-12.283495903015135,-3.6510741710662837,-4.981347560882568,-193,150,129,-7.4600586891174325,10.7666015625,-5.172753810882568,4
-234,-126,84,-10.895800590515137,-4.804296970367432,-3.5792968273162837,-333,170,175,-10.4794921875,6.258984565734862,-11.17333984375,4
-301,-183,88,-9.369336128234863,-7.2255859375,-3.3304688930511475,-282,162,142,-12.230859756469727,5.498144626617432,-11.824121475219727,4
-348,-230,72,-8.814257621765137,-12.22128963470459,-3.775488376617432,-186,170,111,-15.025390625,3.37353515625,-11.5322265625,4
-226,-191,6,-5.301953315734863,-12.86728572845459,-3.871191501617432,-184,201,106,-15.585254669189453,0.7464843988418579,-8.211328506469728,4
-59,-157,-49,-3.823339939117432,-4.574609279632568,1.105371117591858,-117,205,86,-10.728320121765137,0.660351574420929,-4.440625190734863,4
-46,-150,-21,-2.9333007335662837,-8.89560604095459,-1.837500095367432,-100,185,42,-9.316699028015137,1.119726538658142,-3.0433595180511475,4
28,-118,-9,-4.61767578125,-8.905176162719727,1.239355444908142,-98,156,-9,-10.12060546875,1.4164062738418581,-3.0912110805511475,4
-21,-122,43,-3.923828125,-5.325879096984863,3.03857421875,-115,169,-24,-11.71884822845459,4.627246379852295,-3.7898437976837163,4
-127,-154,95,-3.5936524868011475,-7.2686524391174325,5.105762004852295,-42,208,-38,-9.83349609375,6.29248046875,-5.971875190734862,4
-129,-179,104,-2.426074266433716,-8.51279354095459,3.5505859851837163,-254,261,42,-8.84775447845459,7.976855754852295,-5.971875190734862,4
-157,-193,94,-3.22998046875,-9.862207412719727,3.27783203125,-260,278,108,-9.819140434265137,7.46484375,-4.536328315734863,4
-164,-203,69,-2.08154296875,-9.919629096984863,2.9715821743011475,-163,251,144,-8.603711128234862,6.603515625,-3.1916992664337163,4
-158,-204,41,-2.148535251617432,-9.474609375,0.30146485567092896,-53,230,139,-7.6275391578674325,6.421679973602295,-2.593554735183716,4
-133,-184,15,-2.9811522960662837,-10.010546684265137,-0.34453126788139343,-14,219,127,-4.277929782867432,7.402637004852295,-2.7323243618011475,4
-171,-175,-12,-3.5936524868011475,-9.058300971984863,0.4115234315395355,58,225,102,-1.60302734375,6.5748047828674325,-2.3016602993011475,4
-106,-160,-42,-5.129687786102295,-13.44150447845459,-0.15791015326976776,68,206,74,0.11005859822034836,8.450586318969728,-4.23486328125,4
