gyrx1,gyry1,gyrz1,accx1,accy1,accz1,gyrx2,gyry2,gyrz2,accx2,accy2,accz2
0,0,0,-9.058300971984863,-2.186816453933716,1.5647461414337158,-1,0,0,-8.699414253234863,2.08154296875,2.89501953125
0,0,0,-9.08701229095459,-2.1581056118011475,1.5647461414337158,-3,0,0,-8.70419979095459,2.0624024868011475,2.9141602516174316
0,0,1,-9.03916072845459,-2.191601514816284,1.5647461414337158,-2,0,0,-8.73291015625,2.0289063453674316,2.904589891433716
1,0,0,-9.053515434265137,-2.1820313930511475,1.5791015625,-1,0,0,-8.708984375,1.990625023841858,2.8663086891174316
2,0,0,-9.029589653015137,-2.1485352516174316,1.607812523841858,-1,0,0,-8.694628715515137,1.990625023841858,2.79931640625
0,0,0,-9.000879287719727,-2.0049805641174316,1.5647461414337158,-2,0,0,-8.70419979095459,1.9810547828674316,2.832812547683716
-2,-1,1,-9.053515434265137,-2.071972608566284,1.5168945789337158,-3,0,0,-8.718554496765137,2.0624024868011475,2.8280274868011475
-2,0,1,-9.077441215515137,-2.215527296066284,1.5168945789337158,-2,0,0,-8.737695693969727,1.9810547828674316,2.89501953125
0,0,0,-9.08701229095459,-2.201171875,1.5791015625,-2,0,0,-8.675488471984863,2.0528321266174316,2.87109375
0,0,0,-9.02001953125,-2.1581056118011475,1.655664086341858,-2,0,0,-8.689844131469727,2.024121046066284,2.9189453125
0,0,0,-9.082226753234863,-2.0863282680511475,1.626953125,-3,0,0,-8.73291015625,2.067187547683716,2.8998048305511475
0,-1,0,-9.0439453125,-2.0767579078674316,1.5695313215255737,-2,0,0,-8.6611328125,1.9810547828674316,2.880664110183716
-2,-1,0,-9.048730850219727,-2.0528321266174316,1.4977539777755737,-2,0,0,-8.718554496765137,2.024121046066284,2.832812547683716
-3,0,1,-9.048730850219727,-2.138964891433716,1.502539038658142,-1,0,0,-8.6611328125,1.9619140625,2.813671827316284
-1,0,1,-9.053515434265137,-2.215527296066284,1.607812523841858,-1,0,0,-8.72812557220459,2.009765625,2.813671827316284
0,0,0,-9.03916072845459,-2.167675733566284,1.631738305091858,-1,0,0,-8.68027400970459,2.009765625,2.8423829078674316
-1,-1,1,-9.053515434265137,-2.115039110183716,1.622167944908142,-1,0,0,-8.651562690734863,1.98583984375,2.856738328933716
-1,-1,1,-9.072656631469727,-2.0863282680511475,1.55517578125,0,0,-1,-8.761621475219727,2.0289063453674316,2.8423829078674316
-2,0,1,-9.03916072845459,-2.119824171066284,1.5456055402755737,-1,1,0,-8.665918350219727,2.048046827316284,2.8663086891174316
-2,-1,1,-9.053515434265137,-2.1341798305511475,1.53125,-2,1,0,-8.694628715515137,1.9810547828674316,2.904589891433716
-2,0,1,-9.091796875,-2.201171875,1.55517578125,0,0,-1,-8.708984375,2.03369140625,2.885449171066284
-1,0,0,-9.077441215515137,-2.1820313930511475,1.6173828840255737,-2,0,0,-8.70419979095459,2.019335985183716,2.861523389816284
0,0,0,-9.029589653015137,-2.10546875,1.6125977039337158,-2,0,-1,-8.713769912719727,2.03369140625,2.880664110183716
-1,-1,1,-9.06787109375,-2.095898389816284,1.5647461414337158,-1,0,0,-8.73291015625,2.0624024868011475,2.837597608566284
-2,-1,1,-9.06787109375,-2.1102540493011475,1.512109398841858,-2,0,0,-8.68505859375,2.024121046066284,2.8232421875
-2,0,1,-9.072656631469727,-2.1246094703674316,1.4929687976837158,-1,0,-1,-8.737695693969727,2.0384767055511475,2.8280274868011475
-2,0,1,-9.077441215515137,-2.138964891433716,1.5791015625,-1,1,0,-8.795117378234863,2.0384767055511475,2.8184571266174316
-2,0,0,-9.034375190734863,-2.119824171066284,1.60302734375,0,1,0,-8.708984375,1.894921898841858,2.761035203933716
-1,-1,0,-9.072656631469727,-2.0863282680511475,1.55517578125,-2,2,0,-8.65634822845459,1.9954102039337158,2.79931640625
-1,0,1,-9.13486385345459,-2.115039110183716,1.526464819908142,-2,1,-1,-8.68027400970459,1.9619140625,2.87109375
0,0,0,-9.0439453125,-2.095898389816284,1.536035180091858,-2,0,-1,-8.790331840515137,2.0863282680511475,2.8758790493011475
-2,0,1,-8.99130916595459,-2.0624024868011475,1.526464819908142,-4,0,0,-8.78076171875,2.024121046066284,2.832812547683716
-1,-1,1,-9.06308650970459,-2.143749952316284,1.502539038658142,-2,0,0,-8.761621475219727,1.9140625,2.761035203933716
-2,-1,0,-9.091796875,-2.1341798305511475,1.502539038658142,-4,1,0,-8.708984375,1.9140625,2.765820264816284
-1,0,0,-9.096582412719727,-2.10546875,1.50732421875,-2,0,-1,-8.771191596984863,1.9044922590255737,2.8232421875
-1,0,1,-9.053515434265137,-2.095898389816284,1.5456055402755737,-1,0,-2,-8.708984375,2.0145509243011475,2.8232421875
-1,0,1,-9.048730850219727,-2.1485352516174316,1.559960961341858,-2,0,-1,-8.675488471984863,2.048046827316284,2.837597608566284
0,0,1,-9.120508193969727,-2.191601514816284,1.536035180091858,-1,0,-1,-8.75205135345459,1.990625023841858,2.808886766433716
0,0,0,-9.072656631469727,-2.1724610328674316,1.5647461414337158,-2,0,0,-8.713769912719727,2.091113328933716,2.789746046066284
1,0,0,-9.06787109375,-2.1102540493011475,1.55517578125,-2,0,0,-8.747265815734863,2.024121046066284,2.8280274868011475
1,0,0,-9.101366996765137,-2.10546875,1.550390601158142,-1,0,0,-8.713769912719727,2.08154296875,2.837597608566284
1,0,0,-9.08701229095459,-2.115039110183716,1.5456055402755737,-3,0,1,-8.718554496765137,2.000195264816284,2.8902344703674316
2,0,0,-9.130078315734863,-2.115039110183716,1.5647461414337158,-1,0,0,-8.689844131469727,2.019335985183716,2.9237306118011475
2,0,0,-9.048730850219727,-2.0624024868011475,1.5791015625,-3,-1,0,-8.723340034484863,2.0145509243011475,2.9189453125
1,-1,0,-9.03916072845459,-2.0528321266174316,1.5695313215255737,-3,0,0,-8.63720703125,2.048046827316284,2.952441453933716
0,-1,0,-9.091796875,-2.08154296875,1.5168945789337158,-5,-1,1,-8.618066787719727,2.1581056118011475,3.0625
2,-1,0,-9.077441215515137,-2.12939453125,1.488183617591858,-1,-4,1,-8.689844131469727,2.17724609375,3.191699266433716
2,0,0,-9.000879287719727,-2.019335985183716,1.464257836341858,2,-6,1,-8.737695693969727,2.191601514816284,2.9859375953674316
-1,0,1,-8.986523628234863,-1.918847680091858,1.430761694908142,2,-5,1,-8.718554496765137,2.019335985183716,2.689257860183716
-3,0,2,-9.06787109375,-2.115039110183716,1.5695313215255737,-1,0,2,-8.670702934265137,2.0145509243011475,2.617480516433716
-2,0,1,-9.120508193969727,-2.1963868141174316,1.6748046875,-4,1,1,-8.618066787719727,1.918847680091858,2.694042921066284
-1,-1,0,-9.101366996765137,-2.0863282680511475,1.7322266101837158,-2,2,0,-8.60849666595459,1.98583984375,2.775390625
-2,-2,0,-9.024805068969727,-2.1006836891174316,1.6891602277755737,-3,3,0,-8.670702934265137,2.0624024868011475,2.87109375
-2,-2,0,-9.029589653015137,-2.1485352516174316,1.5647461414337158,-3,4,0,-8.68505859375,2.10546875,2.9955079555511475
0,-1,0,-9.0439453125,-2.1485352516174316,1.5216797590255737,-1,2,0,-8.622851371765137,2.071972608566284,3.119921922683716
0,-1,1,-9.053515434265137,-2.091113328933716,1.598242163658142,0,0,-1,-8.675488471984863,2.12939453125,3.08642578125
0,0,0,-9.058300971984863,-2.0528321266174316,1.655664086341858,0,0,-1,-8.65634822845459,2.1006836891174316,2.981152296066284
-2,-1,0,-9.048730850219727,-2.019335985183716,1.6413086652755737,0,0,-1,-8.689844131469727,2.143749952316284,2.885449171066284
-2,-1,0,-9.0439453125,-2.043261766433716,1.5791015625,0,0,-1,-8.651562690734863,2.095898389816284,2.8663086891174316
-1,0,1,-9.082226753234863,-2.095898389816284,1.5408203601837158,0,0,-1,-8.708984375,2.258593797683716,2.87109375
1,0,0,-8.99130916595459,-2.1963868141174316,1.559960961341858,-4,0,-1,-8.70419979095459,2.17724609375,2.880664110183716
9,0,0,-8.99130916595459,-2.067187547683716,1.5408203601837158,0,0,-1,-8.6611328125,2.210742235183716,2.928515672683716
-2,0,1,-9.11572265625,-2.000195264816284,1.574316382408142,-2,0,0,-8.68027400970459,2.201171875,2.99072265625
0,0,1,-9.154004096984863,-2.1533203125,1.703515648841858,-1,0,0,-8.60849666595459,2.186816453933716,2.99072265625
-1,0,0,-9.072656631469727,-2.0863282680511475,1.74658203125,-1,0,0,-8.63242244720459,2.095898389816284,2.952441453933716
-2,-1,0,-9.06787109375,-2.03369140625,1.670019507408142,0,0,0,-8.68027400970459,2.0767579078674316,2.9237306118011475
-2,-2,0,-9.096582412719727,-2.10546875,1.536035180091858,0,0,0,-8.622851371765137,2.08154296875,2.9237306118011475
0,-1,0,-9.0439453125,-2.0528321266174316,1.5168945789337158,0,0,0,-8.73291015625,2.0767579078674316,2.9189453125
-2,-1,0,-9.034375190734863,-1.9954102039337158,1.5408203601837158,-1,0,0,-8.689844131469727,2.115039110183716,2.933300733566284
-5,-1,0,-9.082226753234863,-2.019335985183716,1.5408203601837158,-2,0,0,-8.65634822845459,2.119824171066284,2.952441453933716
-4,0,1,-9.101366996765137,-2.17724609375,1.5791015625,-1,0,0,-8.694628715515137,2.071972608566284,2.966796875
0,0,1,-9.091796875,-2.191601514816284,1.622167944908142,-3,0,0,-8.6611328125,2.17724609375,2.9859375953674316
2,0,0,-9.010449409484863,-2.143749952316284,1.6125977039337158,-3,0,0,-8.63242244720459,2.095898389816284,3.03857421875
1,0,1,-9.096582412719727,-2.12939453125,1.574316382408142,-2,0,0,-8.641992568969727,2.1963868141174316,3.0672852993011475
1,0,1,-9.11093807220459,-2.1485352516174316,1.6125977039337158,-2,-1,0,-8.63242244720459,2.10546875,3.0337891578674316
2,0,0,-9.06787109375,-2.1581056118011475,1.646093726158142,-1,-1,0,-8.641992568969727,2.162890672683716,2.9620118141174316
4,-1,0,-9.029589653015137,-2.1581056118011475,1.741796851158142,0,-1,0,-8.713769912719727,2.03369140625,2.9380860328674316
6,-2,0,-9.11572265625,-2.1341798305511475,1.74658203125,4,0,0,-8.6611328125,2.201171875,2.880664110183716
1,-3,0,-9.091796875,-1.93798828125,1.65087890625,-2,1,0,-8.555859565734863,2.1533203125,2.8902344703674316
-5,-2,0,-8.99130916595459,-2.1006836891174316,1.559960961341858,-2,1,0,-8.618066787719727,2.186816453933716,2.99072265625
-1,-1,0,-8.986523628234863,-2.1820313930511475,1.5216797590255737,-3,0,0,-8.63242244720459,2.234668016433716,3.0194337368011475
-3,0,0,-9.077441215515137,-2.067187547683716,1.5408203601837158,-3,0,1,-8.670702934265137,2.2538087368011475,3.0337891578674316
0,0,-1,-9.0439453125,-2.143749952316284,1.50732421875,-4,0,1,-8.641992568969727,2.1581056118011475,2.976367235183716
1,1,0,-9.000879287719727,-1.9619140625,1.55517578125,-1,0,1,-8.603711128234863,2.191601514816284,2.957226514816284
-2,0,2,-9.024805068969727,-2.067187547683716,1.622167944908142,-4,0,0,-8.65634822845459,2.1724610328674316,2.981152296066284
-3,0,2,-9.053515434265137,-2.1963868141174316,1.6843750476837158,-3,0,0,-8.58457088470459,2.17724609375,2.9715821743011475
-2,0,1,-9.02001953125,-2.2490234375,1.741796851158142,-3,0,0,-8.641992568969727,2.2059571743011475,2.9715821743011475
-1,-1,0,-8.976953506469727,-2.095898389816284,1.7322266101837158,-3,0,0,-8.61328125,2.263378858566284,3.024218797683716
-2,-1,2,-9.02001953125,-2.1246094703674316,1.631738305091858,-2,0,0,-8.63720703125,2.2538087368011475,3.029003858566284
0,-1,2,-9.106152534484863,-2.234668016433716,1.60302734375,-1,0,0,-8.646777153015137,2.258593797683716,2.9715821743011475
0,0,1,-9.106152534484863,-2.239453077316284,1.6125977039337158,-2,0,0,-8.594141006469727,2.22509765625,2.966796875
0,0,0,-8.986523628234863,-2.162890672683716,1.65087890625,-2,0,0,-8.574999809265137,2.167675733566284,3.0146484375
0,-1,0,-8.962597846984863,-2.0863282680511475,1.6604492664337158,-2,0,0,-8.56064510345459,2.234668016433716,2.966796875
-1,-2,1,-9.072656631469727,-2.115039110183716,1.631738305091858,-1,0,0,-8.646777153015137,2.186816453933716,2.9380860328674316
-1,-1,0,-9.08701229095459,-2.138964891433716,1.626953125,-1,0,0,-8.665918350219727,2.22509765625,2.904589891433716
-1,0,0,-8.981738090515137,-2.0767579078674316,1.626953125,-3,1,0,-8.618066787719727,2.1341798305511475,2.928515672683716
-1,0,1,-9.02001953125,-2.009765625,1.626953125,-3,1,-1,-8.618066787719727,2.1820313930511475,2.9620118141174316
-4,-1,1,-9.029589653015137,-2.0863282680511475,1.6125977039337158,-2,1,-1,-8.618066787719727,2.1724610328674316,2.99072265625
-4,0,1,-9.072656631469727,-2.119824171066284,1.622167944908142,-1,1,-1,-8.641992568969727,2.2203125953674316,2.952441453933716
-4,0,1,-9.02001953125,-2.119824171066284,1.6365234851837158,-1,1,-1,-8.618066787719727,2.234668016433716,2.952441453933716
-3,0,2,-9.024805068969727,-2.2059571743011475,1.65087890625,-2,1,0,-8.699414253234863,2.2490234375,2.966796875
-1,0,1,-9.082226753234863,-2.27294921875,1.703515648841858,0,1,0,-8.58935546875,2.17724609375,2.9955079555511475
0,0,0,-9.053515434265137,-2.1820313930511475,1.727441430091858,-1,0,0,-8.665918350219727,2.1963868141174316,2.99072265625
0,-1,0,-9.010449409484863,-2.115039110183716,1.6748046875,-1,0,0,-8.627636909484863,2.2298829555511475,2.99072265625
-1,-1,0,-9.03916072845459,-2.119824171066284,1.626953125,-1,0,0,-8.651562690734863,2.1820313930511475,2.9715821743011475
-1,-1,0,-9.034375190734863,-2.138964891433716,1.5695313215255737,0,0,0,-8.641992568969727,2.1820313930511475,2.909374952316284
-1,-1,0,-9.010449409484863,-2.138964891433716,1.5695313215255737,0,0,0,-8.627636909484863,2.215527296066284,2.880664110183716
-2,0,0,-9.029589653015137,-2.091113328933716,1.60302734375,0,0,0,-8.675488471984863,2.2920899391174316,2.9141602516174316
-2,0,0,-9.06787109375,-2.143749952316284,1.6652344465255737,-1,1,0,-8.646777153015137,2.32080078125,3.0098633766174316
-1,0,0,-9.072656631469727,-2.167675733566284,1.703515648841858,-2,0,0,-8.58935546875,2.2490234375,3.024218797683716
-1,-1,0,-9.01523494720459,-2.12939453125,1.6604492664337158,0,0,0,-8.618066787719727,2.2442383766174316,2.9955079555511475
-1,-1,0,-9.024805068969727,-2.1533203125,1.631738305091858,-1,-1,0,-8.5654296875,2.2203125953674316,2.952441453933716
-1,-1,0,-9.06308650970459,-2.2059571743011475,1.6413086652755737,-1,-1,0,-8.65634822845459,2.215527296066284,2.9141602516174316
-2,-1,0,-9.048730850219727,-2.191601514816284,1.670019507408142,0,0,0,-8.651562690734863,2.287304639816284,2.8423829078674316
-2,-1,0,-9.029589653015137,-2.1246094703674316,1.6604492664337158,-3,0,0,-8.689844131469727,2.311230421066284,2.9189453125
-2,-1,0,-9.01523494720459,-2.1724610328674316,1.646093726158142,-1,0,0,-8.56064510345459,2.2538087368011475,2.933300733566284
-3,-1,0,-9.06787109375,-2.2059571743011475,1.626953125,-2,0,1,-8.63720703125,2.306445360183716,3.000293016433716
-1,-1,0,-9.06308650970459,-2.22509765625,1.631738305091858,-1,0,0,-8.58935546875,2.2298829555511475,3.005078077316284
-2,0,0,-9.0439453125,-2.138964891433716,1.655664086341858,-3,0,0,-8.670702934265137,2.3160157203674316,3.0337891578674316
0,0,1,-9.03916072845459,-2.258593797683716,1.693945288658142,-3,0,0,-8.675488471984863,2.3399415016174316,3.0433595180511475
1,0,1,-9.08701229095459,-2.287304639816284,1.7083008289337158,-5,0,0,-8.670702934265137,2.3255860805511475,3.03857421875
3,0,0,-9.091796875,-2.2442383766174316,1.646093726158142,-4,0,0,-8.708984375,2.3016602993011475,3.0912110805511475
5,1,0,-9.106152534484863,-2.215527296066284,1.655664086341858,-7,0,0,-8.78076171875,2.378222703933716,3.172558546066284
7,2,0,-9.024805068969727,-2.2442383766174316,1.765722632408142,-6,0,1,-8.54150390625,2.3016602993011475,3.2060546875
5,0,0,-8.82861328125,-2.1006836891174316,1.6891602277755737,-5,-3,0,-8.326171875,2.1820313930511475,3.076855421066284
0,-1,0,-8.82861328125,-1.98583984375,1.526464819908142,-2,-5,-1,-8.39794921875,2.215527296066284,2.8902344703674316
-5,-2,0,-8.97216796875,-2.03369140625,1.41162109375,0,-5,-1,-8.622851371765137,2.1724610328674316,2.7562501430511475
-7,0,2,-9.053515434265137,-2.10546875,1.3972656726837158,3,-1,-1,-8.522363662719727,2.311230421066284,2.7323243618011475
-4,0,3,-9.11093807220459,-2.3016602993011475,1.4929687976837158,-3,2,0,-8.63242244720459,2.3734376430511475,2.89501953125
-3,0,1,-8.981738090515137,-2.258593797683716,1.703515648841858,-1,3,0,-8.44101619720459,2.239453077316284,3.000293016433716
-6,-2,0,-8.962597846984863,-2.119824171066284,1.789648413658142,0,1,0,-8.63242244720459,2.3016602993011475,3.048144578933716
-9,-3,1,-9.106152534484863,-2.10546875,1.6748046875,1,1,0,-8.651562690734863,2.426074266433716,3.1055665016174316
-6,-1,2,-9.216211318969727,-2.32080078125,1.626953125,3,1,2,-8.503222465515137,2.2681641578674316,3.048144578933716
2,0,1,-9.0439453125,-2.4691407680511475,1.7609375715255737,3,2,0,-8.58935546875,2.27294921875,3.024218797683716
2,-2,0,-8.97216796875,-2.306445360183716,1.7322266101837158,-3,2,0,-8.651562690734863,2.406933546066284,3.1151368618011475
-3,-3,0,-8.96738338470459,-2.1820313930511475,1.526464819908142,-4,2,0,-8.618066787719727,2.2920899391174316,3.2491211891174316
-2,-2,0,-8.986523628234863,-2.162890672683716,1.41162109375,0,0,0,-8.675488471984863,2.2681641578674316,3.215625047683716
-2,0,0,-9.024805068969727,-2.095898389816284,1.4690430164337158,-4,0,-2,-8.6611328125,2.3734376430511475,3.100781202316284
-1,2,1,-9.149218559265137,-2.2777345180511475,1.727441430091858,-8,0,-2,-8.531933784484863,2.3495118618011475,3.0337891578674316
2,0,0,-9.03916072845459,-2.287304639816284,1.8327149152755737,-4,-1,-1,-8.508008003234863,2.3160157203674316,2.9859375953674316
0,-1,0,-8.96738338470459,-2.0528321266174316,1.693945288658142,1,-1,0,-8.574999809265137,2.330371141433716,2.8663086891174316
-2,-2,2,-9.034375190734863,-2.08154296875,1.4833984375,0,0,0,-8.598925590515137,2.3447265625,2.8184571266174316
-2,-1,2,-8.976953506469727,-2.201171875,1.4738281965255737,-3,2,0,-8.622851371765137,2.263378858566284,2.9141602516174316
-3,0,1,-8.89560604095459,-2.22509765625,1.536035180091858,-3,2,-1,-8.622851371765137,2.282519578933716,3.005078077316284
-1,0,3,-9.197070121765137,-2.32080078125,1.6748046875,-5,1,-1,-8.598925590515137,2.2203125953674316,3.0433595180511475
1,0,0,-9.11093807220459,-2.306445360183716,1.727441430091858,0,0,-2,-8.594141006469727,2.201171875,3.0337891578674316
0,0,0,-8.96738338470459,-2.067187547683716,1.6843750476837158,0,0,-2,-8.63720703125,2.239453077316284,2.9620118141174316
-3,-1,1,-9.058300971984863,-2.10546875,1.5695313215255737,-2,0,-1,-8.68027400970459,2.306445360183716,2.9859375953674316
-3,-1,1,-9.072656631469727,-2.22509765625,1.488183617591858,-1,0,-1,-8.598925590515137,2.2442383766174316,3.005078077316284
-1,0,0,-9.077441215515137,-2.282519578933716,1.5456055402755737,0,0,-1,-8.594141006469727,2.3255860805511475,2.9955079555511475
0,0,0,-9.02001953125,-2.191601514816284,1.646093726158142,0,0,0,-8.627636909484863,2.306445360183716,2.9859375953674316
0,-1,0,-9.034375190734863,-2.210742235183716,1.655664086341858,-1,0,0,-8.58935546875,2.383007764816284,2.9955079555511475
0,-1,0,-9.08701229095459,-2.22509765625,1.5791015625,-1,0,0,-8.60849666595459,2.258593797683716,2.981152296066284
-1,-1,0,-9.077441215515137,-2.1581056118011475,1.5456055402755737,0,0,0,-8.594141006469727,2.263378858566284,2.957226514816284
-2,-1,0,-9.010449409484863,-2.1533203125,1.5695313215255737,-2,0,0,-8.61328125,2.2203125953674316,2.9476563930511475
-1,-1,0,-9.034375190734863,-2.234668016433716,1.6365234851837158,-1,0,0,-8.574999809265137,2.3016602993011475,2.966796875
-1,-2,0,-9.0439453125,-2.2298829555511475,1.65087890625,-1,0,0,-8.574999809265137,2.2059571743011475,2.933300733566284
-2,-1,0,-8.99130916595459,-2.239453077316284,1.6365234851837158,-2,1,-1,-8.651562690734863,2.335156202316284,2.9189453125
