gyrx1,gyry1,gyrz1,accx1,accy1,accz1,gyrx2,gyry2,gyrz2,accx2,accy2,accz2
-46,-20,0,-9.76171875,4.172656536102295,1.225000023841858,-13,-4,4,-8.450586318969727,4.18701171875,-3.5123047828674316
-7,7,-11,-7.340429782867432,-6.378613471984863,1.98583984375,-33,-6,5,-8.44101619720459,3.502734422683716,-2.8423829078674316
25,18,-23,-7.684961318969727,-4.134375095367432,4.507617473602295,-21,-17,-5,-8.29746150970459,2.622265577316284,-2.5361328125
2,7,-25,-7.421777725219727,-2.7466797828674316,4.842578411102295,-6,-28,-11,-8.517578125,2.46435546875,-2.9715821743011475
3,9,-18,-8.862109184265137,-4.923925876617432,4.459765911102295,-9,-32,-18,-9.80478572845459,2.5361328125,-3.4979493618011475
8,10,-21,-10.57041072845459,-5.732617378234863,1.1962890625,-12,-23,-20,-11.584863662719727,1.775292992591858,-3.4931640625
-3,29,-11,-9.90048885345459,-8.08212947845459,-1.464257836341858,-6,-6,-28,-11.393457412719727,2.545703172683716,-2.521777391433716
33,45,8,-8.168261528015137,-6.416894435882568,-4.4501953125,-13,0,-5,-11.895898818969727,2.583984375,3.7276368141174316
52,62,16,-7.498340129852295,-5.435937404632568,-3.024218797683716,20,-13,20,-9.283203125,1.717871069908142,5.799609661102295
34,42,20,-7.335644721984863,-2.885449171066284,0.21533203125,29,-1,21,-7.771093845367432,0.44501954317092896,2.3255860805511475
-30,17,17,-7.570117473602295,-4.56982421875,-0.6747070550918579,44,0,8,-7.498340129852295,1.3876953125,-0.22968751192092896
-33,11,2,-7.857226848602295,-5.81396484375,-1.512109398841858,21,15,-4,-7.589258193969727,2.263378858566284,-0.8326172232627869
-19,11,-10,-7.751953125,-6.24462890625,-2.1820313930511475,10,24,-6,-8.484082221984863,3.42138671875,1.598242163658142
-6,14,-14,-7.306933879852295,-5.349804878234863,-2.36865234375,-50,16,-7,-9.776074409484863,1.9140625,2.981152296066284
1,12,-8,-8.22568416595459,-5.689550876617432,-1.0192383527755737,-33,11,-8,-10.804883003234863,1.574316382408142,0.6507812738418579
31,14,3,-8.713769912719727,-3.6750001907348633,-1.1627930402755737,3,-13,2,-10.039258003234863,1.167578101158142,0.11484375596046448
-1,20,15,-8.163476943969727,-4.828222751617432,-2.210742235183716,39,-37,1,-9.843066215515137,0.02392578125,2.17724609375
20,32,11,-7.641894817352295,-5.545996189117432,-2.263378858566284,78,-53,-5,-9.666015625,2.0576171875,1.8662109375
18,19,3,-7.756738662719727,-5.9814453125,-1.3494141101837158,38,-36,-2,-8.2783203125,2.406933546066284,1.1149414777755737
20,6,4,-7.684961318969727,-5.512500286102295,-1.8087891340255737,10,-26,-5,-8.096484184265137,2.4404296875,0.588574230670929
8,-5,3,-8.06298828125,-5.531640529632568,-1.9714844226837158,34,-21,2,-7.838086128234863,2.6031250953674316,1.4211914539337158
10,-12,8,-7.933789253234863,-4.986133098602295,-2.311230421066284,33,-14,4,-7.995996475219727,3.25390625,2.2920899391174316
4,-19,13,-7.948144912719727,-5.340234279632568,-2.0624024868011475,9,-4,9,-7.594043254852295,3.430957078933716,2.22509765625
-5,-29,10,-7.637109756469727,-5.368945598602295,-1.7705078125,-19,10,15,-7.460058689117432,3.03857421875,2.115039110183716
-15,-38,5,-7.4169921875,-5.412011623382568,-1.177148461341858,-25,20,19,-7.737597942352295,3.7132813930511475,2.138964891433716
-22,-55,-3,-9.45068359375,-5.426367282867432,0.50244140625,-56,18,33,-10.59912109375,4.679883003234863,4.340137004852295
-32,-73,-9,-11.93418025970459,-5.340234279632568,0.899609386920929,-1,24,30,-11.254687309265137,3.143847703933716,-0.009570312686264515
-53,26,16,-14.54209041595459,0.765625,0.0,-53,46,21,-12.790722846984863,5.569921970367432,-3.6558594703674316
-53,4,5,-19.236328125,2.6031250953674316,2.009765625,-54,48,6,-9.862207412719727,3.052929639816284,-5.005273342132568
9,42,0,-9.1875,2.641406297683716,0.02871093899011612,-38,50,-3,-7.780664443969727,2.6988282203674316,-4.464550971984863
72,2,-9,-7.340429782867432,1.272851586341858,0.6507812738418579,-50,43,-8,-7.378711223602295,2.000195264816284,-1.55517578125
18,7,0,-9.3310546875,0.009570312686264515,0.27753907442092896,20,15,-14,-8.10605525970459,2.717968702316284,0.27275392413139343
5,-3,6,-9.742578506469727,1.6173828840255737,0.22968751192092896,38,4,-2,-8.364453315734863,4.78515625,-1.990625023841858
-10,-2,7,-9.16357421875,4.938281536102295,1.847070336341858,-1,8,9,-8.795117378234863,5.091406345367432,-3.0337891578674316
7,-4,3,-7.962500095367432,0.0047851563431322575,0.34453126788139343,-7,4,19,-7.82373046875,3.670214891433716,-2.009765625
14,-2,18,-9.417187690734863,0.4593750238418579,0.01435546949505806,0,7,19,-8.05820369720459,2.880664110183716,-2.665332078933716
12,-4,3,-19.360742568969727,0.995312511920929,0.02871093899011612,3,15,4,-9.579882621765137,3.4979493618011475,-3.4979493618011475
15,1,0,-11.560937881469727,4.9765625,1.225000023841858,-17,17,-10,-10.158886909484863,5.359375,-3.37353515625
-6,-20,3,-9.283203125,-1.50732421875,6.201562404632568,-45,18,-14,-8.402734756469727,4.335351467132568,-2.282519578933716
-42,-41,1,-6.91455078125,-2.7562501430511475,4.105664253234863,-33,11,-10,-8.091699600219727,3.287402391433716,-1.670019507408142
-25,-39,-3,-6.876269817352295,-3.66064453125,2.574414014816284,-16,-1,-14,-8.316601753234863,3.454882860183716,-2.024121046066284
-19,-23,-6,-6.967187404632568,-4.622460842132568,1.9954102039337158,4,-11,-11,-8.61328125,4.01953125,-2.2203125953674316
3,4,-14,-7.450488567352295,-5.196679592132568,2.6270508766174316,8,-18,-3,-8.531933784484863,4.316211223602295,-2.569628953933716
37,24,-24,-7.383496284484863,-4.684668064117432,3.172558546066284,15,-29,-6,-8.402734756469727,3.6797852516174316,-2.5791993141174316
42,30,-27,-8.029492378234863,-4.086523532867432,3.158203125,17,-39,-12,-8.82861328125,3.8089845180511475,-3.5697267055511475
11,29,-33,-9.077441215515137,-5.010058879852295,3.340039014816284,-5,-34,-21,-9.819140434265137,3.215625047683716,-3.6080079078674316
-19,25,-32,-10.25937557220459,-6.431250095367432,1.918847680091858,23,-26,-24,-12.240429878234863,1.8327149152755737,-3.813769578933716
23,39,0,-9.5703125,-7.378711223602295,-0.13876953721046448,9,-4,-37,-11.46044921875,3.3208985328674316,-1.789648413658142
0,38,13,-7.110742092132568,-5.924023628234863,-2.7227540016174316,-40,7,-2,-9.388476371765137,2.6509766578674316,4.9287109375
4,50,12,-6.019726753234863,-5.895312786102295,-2.450000047683716,11,-5,22,-7.756738662719727,1.02880859375,4.909570217132568
23,47,14,-6.9384765625,-4.636816501617432,-0.8565430045127869,20,-4,15,-8.005566596984863,0.5072265863418579,1.536035180091858
-12,22,18,-7.900293350219727,-5.115332126617432,-0.4306640625,62,-9,12,-8.359667778015137,1.8518555164337158,-0.06220703199505806
-26,6,1,-8.603711128234863,-7.158593654632568,-0.779980480670929,45,15,4,-8.44580078125,2.402148485183716,-1.17236328125
2,8,-13,-7.995996475219727,-6.412109375,-1.2584961652755737,22,39,0,-8.651562690734863,3.4405274391174316,1.0910156965255737
16,9,-10,-7.986425876617432,-4.8330078125,-0.95703125,-16,10,-1,-9.871777534484863,2.450000047683716,3.70849609375
1,-3,-5,-8.1826171875,-5.2158203125,-0.516796886920929,22,-6,-7,-11.07763671875,2.5313477516174316,0.9857422113418579
-19,-1,6,-7.866796970367432,-4.775586128234863,-1.5934571027755737,-10,-18,5,-9.675585746765137,2.761035203933716,-0.10527344048023224
-13,12,11,-7.10595703125,-5.852246284484863,-2.10546875,18,-39,0,-9.666015625,0.971386730670929,1.9762696027755737
1,20,2,-7.08203125,-6.412109375,-2.167675733566284,35,-44,-8,-8.61328125,2.5409181118011475,1.430761694908142
18,11,-6,-7.436132907867432,-6.646582126617432,-1.239355444908142,-7,-21,-3,-8.06298828125,3.119921922683716,0.9857422113418579
4,-8,-8,-7.909863471984863,-5.646484375,-0.703417956829071,-32,-12,2,-7.785449504852295,2.665332078933716,1.2824219465255737
-7,-23,0,-8.192187309265137,-5.617773532867432,-1.153222680091858,-14,-8,7,-7.929004192352295,2.761035203933716,1.2919921875
-3,-27,9,-8.134765625,-5.660840034484863,-1.4977539777755737,-6,-2,13,-8.12998104095459,2.765820264816284,1.512109398841858
9,-28,17,-7.885937690734863,-5.512500286102295,-1.3063477277755737,-4,4,22,-7.708887100219727,2.7083985805511475,1.5408203601837158
15,-32,19,-7.742383003234863,-5.345019817352295,-0.9522461295127869,-5,12,29,-8.25439453125,2.813671827316284,1.8327149152755737
3,-45,19,-8.675488471984863,-5.4072265625,-0.564648449420929,2,16,39,-9.25927734375,3.9764649868011475,2.311230421066284
-26,-63,13,-10.087109565734863,-5.612988471984863,0.823046863079071,-47,23,40,-10.943652153015137,2.5361328125,2.3447265625
-44,-77,8,-10.948437690734863,-6.062793254852295,1.4929687976837158,2,37,21,-12.36962890625,3.8807618618011475,-1.5408203601837158
-42,-67,5,-8.986523628234863,-5.321094036102295,2.3255860805511475,4,32,2,-9.646875381469727,5.345019817352295,-4.454980373382568
-20,-31,0,-6.967187404632568,-4.7373046875,3.1629884243011475,-25,43,1,-7.77587890625,5.612988471984863,-4.957421779632568
29,1,-5,-6.321191310882568,-4.081738471984863,2.569628953933716,-86,41,-2,-7.421777725219727,4.6416015625,-2.311230421066284
47,16,0,-6.613086223602295,-2.8423829078674316,2.0049805641174316,-37,11,-13,-8.053418159484863,1.105371117591858,-0.34453126788139343
-2,13,9,-6.928906440734863,-2.87109375,2.0863282680511475,52,-3,-14,-8.244824409484863,4.01953125,-2.22509765625
22,-3,0,-9.704297065734863,4.900000095367432,1.8805664777755737,19,5,2,-7.981640815734863,5.761328220367432,-2.9237306118011475
5,25,1,-8.484082221984863,5.378515720367432,2.7706055641174316,5,-1,14,-8.450586318969727,5.388085842132568,-1.3302735090255737
7,31,0,-9.800000190734863,0.0047851563431322575,2.473925828933716,-10,-6,0,-8.94345760345459,4.254004001617432,-1.670019507408142
17,20,-30,-9.1875,0.01914062537252903,1.775292992591858,4,1,-19,-8.73291015625,2.832812547683716,-2.5552735328674316
9,-6,-21,-9.417187690734863,5.895312786102295,2.4691407680511475,16,13,-3,-8.627636909484863,5.952734470367432,-2.359081983566284
12,3,7,-9.76171875,4.900000095367432,2.526562452316284,-11,11,8,-8.450586318969727,5.656054973602295,-1.5791015625
-11,-40,1,-7.952929973602295,-2.775390625,4.04345703125,-16,7,12,-7.708887100219727,4.876074314117432,-2.27294921875
-28,-37,-5,-7.283008098602295,-3.603222608566284,4.024316310882568,-6,0,5,-7.890722751617432,4.105664253234863,-2.019335985183716
0,-20,-7,-7.383496284484863,-4.550683498382568,3.531445264816284,10,-7,-1,-8.32138729095459,4.813867092132568,-2.2681641578674316
8,-3,-7,-7.340429782867432,-4.612890720367432,3.51708984375,-6,-9,1,-8.35009765625,5.172753810882568,-2.5409181118011475
11,10,-11,-6.852344036102295,-4.675097942352295,3.3687500953674316,-21,-14,0,-8.101269721984863,4.349707126617432,-2.5648438930511475
23,23,-18,-6.732715129852295,-3.718066453933716,3.555371046066284,-19,-23,-10,-8.101269721984863,3.5697267055511475,-2.775390625
6,29,-25,-7.196875095367432,-4.407128810882568,3.119921922683716,-6,-32,-21,-8.92431640625,3.603222608566284,-2.765820264816284
0,38,-33,-7.981640815734863,-6.890625,2.3638672828674316,-8,-33,-25,-9.7138671875,3.3783204555511475,-2.201171875
0,39,-17,-9.46982479095459,-6.5078125,1.4977539777755737,10,-21,-32,-11.59921932220459,2.79931640625,-1.9810547828674316
19,36,13,-9.991406440734863,-7.259082317352295,1.1484375,0,-3,-38,-11.4365234375,4.498046875,-0.21533203125
-10,28,17,-7.172949314117432,-7.029394626617432,-0.95703125,-10,5,0,-8.460156440734863,3.22998046875,4.0673828125
2,34,-1,-6.392968654632568,-5.708691596984863,-1.12451171875,-1,-2,18,-7.211230754852295,1.751367211341858,4.311425685882568
3,33,-2,-6.775781154632568,-5.211035251617432,-0.98095703125,23,-7,7,-8.10605525970459,1.1962890625,2.392578125
5,27,7,-7.637109756469727,-5.651269435882568,-0.6412109732627869,68,-11,2,-8.819043159484863,2.904589891433716,0.5215820670127869
-3,19,6,-8.378808975219727,-6.311621189117432,-0.34931641817092896,25,24,-1,-8.747265815734863,3.435742139816284,-0.8900390863418579
-19,10,-6,-7.885937690734863,-6.780566692352295,-0.4115234315395355,-17,44,3,-8.82382869720459,3.555371046066284,1.1627930402755737
