GyX 1,GyY 1,GyZ 1,AcX 1,AcY 1,AcZ 1,GyX 2,GyY 2,GyZ 2,AcX 2,AcY 2,AcZ 2,activity
0,0,0,-9.072656631,-1.315917969,2.182031393,-2,1,0,-8.316601753,3.268261671,2.923730612,6
0,0,0,-9.077441216,-1.325488329,2.186816454,-2,1,0,-8.311816216,3.27304697,2.909374952,6
0,0,0,-9.04873085,-1.315917969,2.186816454,-2,1,0,-8.302246094,3.277832031,2.928515673,6
0,0,0,-9.029589653,-1.296777368,2.186816454,-2,1,0,-8.311816216,3.277832031,2.952441454,6
0,0,0,-8.99609375,-1.263281226,2.205957174,-1,1,0,-8.311816216,3.26347661,2.966796875,6
0,0,0,-8.981738091,-1.244140625,2.220312595,-1,1,0,-8.311816216,3.27304697,2.981152296,6
0,0,0,-8.981738091,-1.248925805,2.220312595,-2,1,0,-8.307031631,3.268261671,2.981152296,6
-1,0,0,-8.972167969,-1.248925805,2.229882956,-2,1,0,-8.311816216,3.258691549,2.971582174,6
-1,0,0,-8.986523628,-1.258496165,2.234668016,-1,0,0,-8.321387291,3.26347661,2.966796875,6
-1,0,0,-9.020019531,-1.277636766,2.239453077,-1,0,0,-8.350097656,3.26347661,2.962011814,6
-2,0,0,-9.039160728,-1.306347728,2.225097656,-1,0,0,-8.369238853,3.277832031,2.947656393,6
-2,0,0,-9.04873085,-1.325488329,2.229882956,-1,1,0,-8.374023438,3.27304697,2.942871094,6
-1,0,0,-9.034375191,-1.33505857,2.239453077,-2,1,0,-8.378808975,3.277832031,2.923730612,6
-1,0,0,-9.000879288,-1.33984375,2.244238377,-2,1,0,-8.364453316,3.268261671,2.904589891,6
-1,0,0,-8.99609375,-1.325488329,2.244238377,-3,1,0,-8.359667778,3.26347661,2.909374952,6
0,0,0,-8.991309166,-1.320703149,2.225097656,-3,1,0,-8.369238853,3.229980469,2.899804831,6
0,0,0,-8.976953506,-1.282421947,2.225097656,-3,1,0,-8.359667778,3.229980469,2.899804831,6
0,0,0,-8.976953506,-1.258496165,2.234668016,-3,1,0,-8.364453316,3.225195408,2.914160252,6
-1,0,0,-8.986523628,-1.258496165,2.244238377,-3,1,0,-8.354883194,3.229980469,2.899804831,6
-1,0,0,-8.99609375,-1.248925805,2.239453077,-3,1,0,-8.350097656,3.249121189,2.89023447,6
-2,0,0,-8.99609375,-1.272851586,2.234668016,-2,1,0,-8.354883194,3.234765768,2.88066411,6
-2,0,0,-9.005663872,-1.282421947,2.225097656,-2,1,0,-8.364453316,3.229980469,2.86152339,6
-2,0,0,-9.000879288,-1.291992188,2.220312595,-2,0,0,-8.369238853,3.220410109,2.875879049,6
-2,0,0,-9.015234947,-1.306347728,2.215527296,-1,0,0,-8.378808975,3.215625048,2.87109375,6
-1,0,0,-9.024805069,-1.291992188,2.220312595,-1,0,0,-8.388379097,3.225195408,2.866308689,6
-1,0,0,-9.029589653,-1.287207007,2.234668016,0,0,0,-8.383593559,3.234765768,2.875879049,6
-1,0,0,-9.024805069,-1.282421947,2.249023438,0,0,0,-8.383593559,3.258691549,2.904589891,6
-1,0,0,-9.015234947,-1.277636766,2.263378859,0,0,0,-8.378808975,3.26347661,2.89023447,6
-1,0,0,-9.000879288,-1.277636766,2.268164158,0,0,0,-8.369238853,3.277832031,2.895019531,6
-1,0,0,-8.99609375,-1.282421947,2.272949219,0,0,0,-8.364453316,3.282617331,2.899804831,6
0,0,0,-8.99609375,-1.287207007,2.277734518,-1,0,0,-8.350097656,3.277832031,2.89023447,6
0,0,0,-9.024805069,-1.253710985,2.330371141,-1,0,0,-8.350097656,3.27304697,2.895019531,6
-1,1,-1,-9.058300972,-1.095800757,2.493066549,-1,0,0,-8.350097656,3.282617331,2.923730612,6
-4,1,-3,-8.670702934,-0.918750048,2.737109423,-2,0,0,-8.216113091,3.330468893,3.014648438,6
-8,3,-6,-8.082129478,-0.890039086,3.167773485,-7,4,1,-7.823730469,3.507519484,3.24433589,6
-10,6,-10,-7.933789253,-1.291992188,4.502831936,-15,8,3,-7.579687595,3.895117283,3.842480659,6
-19,0,-13,-8.388379097,-1.373339891,6.646582127,-22,10,8,-7.665820599,4.732519627,5.139257908,6
-38,-14,-15,-9.139648438,-2.057617188,8.053418159,-26,3,16,-7.952929974,5.660840034,6.823632717,6
-59,-33,-16,-9.752148628,-2.320800781,8.531933784,-21,-9,26,-8.326171875,5.455078125,7.761523724,6
-83,-54,-16,-9.608593941,-2.325586081,8.201758385,1,-26,32,-8.517578125,4.708593845,7.885937691,6
-118,-72,-15,-9.321484566,-2.583984375,8.125195503,44,-47,39,-8.670702934,5.196679592,7.962500095,6
-170,-90,-19,-9.340624809,-3.713281393,8.704199791,105,-73,52,-8.718554497,6.766211033,8.555859566,6
-232,-106,-28,-9.689941406,-5.316308498,8.919531822,165,-100,72,-8.670702934,8.412304878,8.876464844,6
-304,-120,-47,-9.972266197,-6.689648628,8.340527534,201,-118,88,-8.632422447,10.02490234,8.397949219,6
-374,-123,-74,-10.2498045,-8.397949219,6.818847656,242,-132,113,-8.689844131,12.18779278,7.699316502,6
