GyX 1,GyY 1,GyZ 1,AcX 1,AcY 1,AcZ 1,GyX 2,GyY 2,GyZ 2,AcX 2,AcY 2,AcZ 2,activity
23,-2,13,-9.06308651,-2.210742235,1.368554711,15,2,-3,-8.278320313,2.10546875,4.19179678,8
23,-2,13,-9.067871094,-2.205957174,1.382910132,15,2,-3,-8.240038872,2.086328268,4.196582317,8
23,-2,12,-9.067871094,-2.186816454,1.34941411,15,2,-3,-8.211328506,2.081542969,4.177441597,8
23,-2,13,-9.06308651,-2.182031393,1.35419929,15,2,-3,-8.23046875,2.076757908,4.153515816,8
23,-2,12,-9.034375191,-2.182031393,1.382910132,15,2,-3,-8.254394531,2.071972609,4.153515816,8
23,-2,12,-9.029589653,-2.182031393,1.34941411,15,2,-3,-8.254394531,2.081542969,4.148730755,8
23,-2,12,-9.04873085,-2.182031393,1.368554711,14,2,-4,-8.263964653,2.086328268,4.158300877,8
23,-2,13,-9.053515434,-2.182031393,1.378125072,14,2,-4,-8.268750191,2.086328268,4.163085938,8
23,-2,13,-9.04873085,-2.186816454,1.382910132,15,2,-3,-8.268750191,2.091113329,4.158300877,8
23,-2,13,-9.067871094,-2.167675734,1.378125072,15,2,-3,-8.29746151,2.11503911,4.148730755,8
23,-2,13,-9.087012291,-2.162890673,1.373339891,15,2,-3,-8.287890434,2.086328268,4.129590034,8
22,-2,13,-9.091796875,-2.182031393,1.378125072,15,2,-3,-8.273535728,2.057617188,4.091308594,8
23,-2,13,-9.130078316,-2.186816454,1.373339891,15,3,-3,-8.321387291,2.09589839,4.067382813,8
23,-2,13,-9.182715416,-2.143749952,1.34462893,14,4,-4,-8.393164635,2.153320313,4.072167873,8
21,-2,13,-9.154004097,-2.09589839,1.291992188,11,6,-4,-8.378808975,2.244238377,4.105664253,8
19,-3,12,-9.058300972,-2.057617188,1.172363281,8,8,-4,-8.311816216,2.411718845,4.220508099,8
15,-4,12,-9.268847466,-1.952343822,1.014453173,3,10,-2,-8.182617188,2.598339796,4.392773628,8
11,-5,12,-9.441113472,-1.818359375,0.937890649,-4,12,0,-8.0916996,2.765820265,4.59375,8
6,-6,12,-9.37890625,-1.703515649,0.832617223,-13,13,3,-8.000781059,2.746679783,4.866504192,8
2,-6,14,-9.25449276,-1.665234447,0.741699219,-20,13,5,-7.991210938,2.579199314,5.053124905,8
0,-7,16,-9.067871094,-1.507324219,0.708203137,-23,11,7,-7.957715034,2.363867283,5.196679592,8
-4,-8,19,-8.866894722,-1.320703149,0.655566394,-22,8,8,-8.029492378,2.229882956,5.16796875,8
-8,-9,23,-8.742480278,-1.229785204,0.674707055,-18,5,10,-8.211328506,2.129394531,4.900000095,8
-11,-8,27,-8.708984375,-1.378125072,0.775195301,-12,2,13,-8.340527534,2.129394531,4.545898438,8
-10,-8,31,-8.752051353,-1.655664086,0.827832043,-8,0,17,-8.067773819,2.129394531,4.397558689,8
-5,-7,33,-8.699414253,-1.775292993,0.870898426,-6,0,21,-7.795019627,2.196386814,4.761230469,8
-3,-6,36,-8.618066788,-1.670019507,0.904394567,-6,-4,22,-7.641894817,2.402148485,5.943164349,8
-2,-4,42,-8.656348228,-1.574316382,1.009667993,-8,-12,22,-7.550976753,2.555273533,7.541406631,8
0,-3,50,-9.005663872,-1.842285156,1.387695313,-9,-26,22,-7.84765625,3.158203125,9.307128906,8
8,-3,58,-9.220995903,-2.09589839,1.827929735,-7,-42,21,-8.249609947,3.799414158,10.76660156,8
18,-3,65,-9.077441216,-2.100683689,1.827929735,-5,-59,23,-8.421875,4.268359661,11.67578125,8
27,-3,70,-9.096582413,-1.9140625,1.756152391,-8,-76,27,-8.780761719,4.789941311,12.79550838,8
30,-2,72,-9.469824791,-1.866210938,2.158105612,-23,-95,35,-9.780859947,5.718261719,14.49902344,8
40,-1,68,-9.914843559,-2.67011714,2.6796875,-40,-118,43,-10.72353554,6.196777344,15.02539063,8
63,-2,62,-10.12539101,-3.158203125,3.095996141,-49,-140,49,-11.60400391,5.981445313,14.40810585,8
85,0,54,-10.59433651,-3.488379002,3.665429831,-45,-162,50,-12.34570313,5.273242474,13.98222637,8
111,-6,46,-10.93408203,-4.316211224,5.34023428,-30,-185,47,-12.66152382,4.718163967,13.68554688,8
143,-15,34,-10.57041073,-5.349804878,6.751855373,-6,-207,48,-12.37919903,4.789941311,12.61845684,8
183,-26,17,-10.14453125,-6.33554697,7.440917969,15,-224,55,-12.13994122,5.110547066,10.60869122,8
223,-45,0,-10.72353554,-6.866699219,8.517578125,38,-234,66,-11.67099667,4.943066597,8.345313072,8
