GyX 1,GyY 1,GyZ 1,AcX 1,AcY 1,AcZ 1,GyX 2,GyY 2,GyZ 2,AcX 2,AcY 2,AcZ 2,activity
23,-2,13,-9.125292778,-1.961914063,1.086230516,15,2,-3,-8.149121284,2.966796875,3.904687643,2
24,-1,13,-9.120508194,-1.966699243,1.086230516,15,2,-3,-8.115625381,2.928515673,3.899902344,2
24,-1,14,-9.144433975,-1.93320322,1.043164134,16,2,-3,-8.115625381,2.914160252,3.875976563,2
24,-1,14,-9.125292778,-1.966699243,1.076660156,16,2,-3,-8.125195503,2.895019531,3.875976563,2
25,-1,15,-9.082226753,-2.000195265,1.081445336,17,2,-2,-8.120409966,2.89023447,3.909472704,2
25,-1,15,-9.106152534,-2.019335985,1.086230516,17,2,-2,-8.139551163,2.866308689,3.919043064,2
25,-1,15,-9.158789635,-2.048046827,1.138867259,18,1,-2,-8.192187309,2.837597609,3.966894627,2
25,-1,15,-9.168359756,-2.10546875,1.15322268,18,1,-2,-8.196972847,2.799316406,4.009961128,2
26,-1,15,-9.158789635,-2.153320313,1.172363281,20,0,-2,-8.177832603,2.761035204,4.033886909,2
26,-1,14,-9.168359756,-2.167675734,1.196289063,20,0,-2,-8.153906822,2.756250143,4.043457031,2
25,-2,14,-9.192285538,-2.220312595,1.229785204,21,0,-2,-8.139551163,2.751464844,4.048242092,2
26,-2,13,-9.2401371,-2.268164158,1.263281226,20,0,-3,-8.129981041,2.765820265,4.048242092,2
27,-2,12,-9.25449276,-2.258593798,1.291992188,19,0,-4,-8.120409966,2.770605564,4.03867197,2
28,-3,11,-9.25449276,-2.229882956,1.291992188,18,0,-5,-8.0916996,2.789746046,4.014746189,2
27,-3,10,-9.244921684,-2.182031393,1.277636766,17,0,-6,-8.067773819,2.837597609,4.00039053,2
27,-4,8,-9.230566978,-2.119824171,1.268066406,16,0,-7,-8.048632622,2.88066411,3.990820408,2
26,-4,7,-9.201855659,-2.071972609,1.268066406,15,0,-8,-8.058203697,2.942871094,3.981250048,2
25,-5,6,-9.177929878,-1.995410204,1.225000024,15,0,-8,-8.082129478,2.995507956,3.976464987,2
25,-5,6,-9.168359756,-1.92363286,1.177148461,14,0,-8,-8.086914063,3.038574219,3.957324266,2
24,-6,5,-9.154004097,-1.861425877,1.138867259,14,0,-7,-8.096484184,3.076855421,3.933398485,2
23,-6,5,-9.149218559,-1.808789134,1.086230516,14,0,-7,-8.110839844,3.119921923,3.914258003,2
23,-6,6,-9.139648438,-1.760937572,1.033593774,14,0,-6,-8.125195503,3.148632765,3.895117283,2
23,-5,7,-9.134863853,-1.72265625,0.990527391,14,0,-6,-8.125195503,3.172558546,3.875976563,2
23,-5,7,-9.134863853,-1.698730469,0.971386731,14,0,-5,-8.110839844,3.182128906,3.852050781,2
23,-4,8,-9.115722656,-1.684375048,0.942675829,14,0,-4,-8.120409966,3.186914206,3.799414158,2
